ZONE,COUNTY,TRIP MODE,QUANTITY
1148,Fulton,TNC,42
1148,Fulton,TOTAL,4907
1148,Fulton,WALK,91
1148,Fulton,WALK_ALLTRN,104
1149,Fulton,DRIVEALONEFREE,161
1149,Fulton,DRIVEALONEPAY,1
1149,Fulton,KNR_ALLTRN,1
1149,Fulton,KNR_PRMTRN,1
1149,Fulton,PNR_PRMTRN,7
1149,Fulton,SCHOOL_BUS,9
1149,Fulton,SHARED2FREE,88
1149,Fulton,SHARED3FREE,75
1149,Fulton,TNC,1
1149,Fulton,TOTAL,360
1149,Fulton,WALK,3
1149,Fulton,WALK_ALLTRN,11
1149,Fulton,WALK_PRMTRN,2
1150,Fulton,BIKE,1
1150,Fulton,DRIVEALONEFREE,36
1150,Fulton,SCHOOL_BUS,3
1150,Fulton,SHARED2FREE,22
1150,Fulton,SHARED3FREE,11
1150,Fulton,TNC,2
1150,Fulton,TOTAL,76
1150,Fulton,WALK_ALLTRN,1
1151,Fulton,DRIVEALONEFREE,54
1151,Fulton,SHARED2FREE,26
1151,Fulton,SHARED3FREE,11
1151,Fulton,TNC,1
1151,Fulton,TOTAL,100
1151,Fulton,WALK,4
1151,Fulton,WALK_ALLTRN,4
1152,Fulton,BIKE,31
1152,Fulton,DRIVEALONEFREE,2385
1152,Fulton,DRIVEALONEPAY,14
1152,Fulton,KNR_ALLTRN,12
1152,Fulton,KNR_PRMTRN,14
1152,Fulton,PNR_ALLTRN,2
1152,Fulton,PNR_PRMTRN,32
1152,Fulton,SCHOOL_BUS,614
1152,Fulton,SHARED2FREE,1593
1152,Fulton,SHARED2PAY,1
1152,Fulton,SHARED3FREE,1152
1152,Fulton,TNC,56
1152,Fulton,TOTAL,6552
1152,Fulton,WALK,390
1152,Fulton,WALK_ALLTRN,256
1153,Fulton,BIKE,14
1153,Fulton,DRIVEALONEFREE,1219
1153,Fulton,DRIVEALONEPAY,3
1153,Fulton,KNR_ALLTRN,2
1153,Fulton,KNR_PRMTRN,11
1153,Fulton,PNR_ALLTRN,8
1153,Fulton,PNR_PRMTRN,19
1153,Fulton,SCHOOL_BUS,118
1153,Fulton,SHARED2FREE,684
1153,Fulton,SHARED3FREE,442
1153,Fulton,SHARED3PAY,1
1153,Fulton,TNC,34
1153,Fulton,TOTAL,2717
1153,Fulton,WALK,89
1153,Fulton,WALK_ALLTRN,73
1154,Fulton,DRIVEALONEFREE,147
1154,Fulton,KNR_ALLTRN,1
1154,Fulton,PNR_ALLTRN,1
1154,Fulton,SCHOOL_BUS,3
1154,Fulton,SHARED2FREE,62
1154,Fulton,SHARED2PAY,1
1154,Fulton,SHARED3FREE,28
1154,Fulton,TNC,3
1154,Fulton,TOTAL,270
1154,Fulton,WALK,8
1154,Fulton,WALK_ALLTRN,16
1155,Fulton,BIKE,10
1155,Fulton,DRIVEALONEFREE,2769
1155,Fulton,DRIVEALONEPAY,27
1155,Fulton,KNR_ALLTRN,5
1155,Fulton,PNR_ALLTRN,5
1155,Fulton,SCHOOL_BUS,3
1155,Fulton,SHARED2FREE,1262
1155,Fulton,SHARED2PAY,2
1155,Fulton,SHARED3FREE,779
1155,Fulton,SHARED3PAY,1
1155,Fulton,TNC,47
1155,Fulton,TOTAL,5208
1155,Fulton,WALK,177
1155,Fulton,WALK_ALLTRN,121
1156,Fulton,BIKE,11
1156,Fulton,DRIVEALONEFREE,1168
1156,Fulton,DRIVEALONEPAY,4
1156,Fulton,KNR_ALLTRN,3
1156,Fulton,KNR_PRMTRN,5
1156,Fulton,PNR_ALLTRN,4
1156,Fulton,PNR_PRMTRN,7
1156,Fulton,SCHOOL_BUS,23
1156,Fulton,SHARED2FREE,490
1156,Fulton,SHARED3FREE,262
1156,Fulton,SHARED3PAY,1
1156,Fulton,TNC,12
1156,Fulton,TOTAL,2307
1156,Fulton,WALK,96
1156,Fulton,WALK_ALLTRN,221
1157,Fulton,BIKE,14
1157,Fulton,DRIVEALONEFREE,1153
1157,Fulton,DRIVEALONEPAY,9
1157,Fulton,KNR_ALLTRN,2
1157,Fulton,KNR_PRMTRN,2
1157,Fulton,PNR_ALLTRN,4
1157,Fulton,PNR_PRMTRN,7
1157,Fulton,SCHOOL_BUS,47
1157,Fulton,SHARED2FREE,566
1157,Fulton,SHARED3FREE,428
1157,Fulton,SHARED3PAY,1
1157,Fulton,TNC,13
1157,Fulton,TOTAL,2596
1157,Fulton,WALK,109
1157,Fulton,WALK_ALLTRN,241
1158,Fulton,BIKE,5
1158,Fulton,DRIVEALONEFREE,529
1158,Fulton,DRIVEALONEPAY,1
1158,Fulton,KNR_ALLTRN,2
1158,Fulton,KNR_PRMTRN,5
1158,Fulton,PNR_PRMTRN,4
1158,Fulton,SCHOOL_BUS,40
1158,Fulton,SHARED2FREE,315
1158,Fulton,SHARED3FREE,200
1158,Fulton,TNC,4
1158,Fulton,TOTAL,1173
1158,Fulton,WALK,28
1158,Fulton,WALK_ALLTRN,40
1159,Fulton,BIKE,6
1159,Fulton,DRIVEALONEFREE,1011
1159,Fulton,DRIVEALONEPAY,3
1159,Fulton,KNR_ALLTRN,3
1159,Fulton,KNR_PRMTRN,2
1159,Fulton,PNR_ALLTRN,4
1159,Fulton,PNR_PRMTRN,13
1159,Fulton,SCHOOL_BUS,42
1159,Fulton,SHARED2FREE,487
1159,Fulton,SHARED3FREE,311
1159,Fulton,TNC,19
1159,Fulton,TOTAL,2071
1159,Fulton,WALK,58
1159,Fulton,WALK_ALLTRN,112
1160,Fulton,BIKE,31
1160,Fulton,DRIVEALONEFREE,4064
1160,Fulton,DRIVEALONEPAY,16
1160,Fulton,KNR_ALLTRN,3
1160,Fulton,KNR_PRMTRN,17
1160,Fulton,PNR_ALLTRN,9
1160,Fulton,PNR_PRMTRN,78
1160,Fulton,SCHOOL_BUS,400
1160,Fulton,SHARED2FREE,1844
1160,Fulton,SHARED2PAY,1
1160,Fulton,SHARED3FREE,1110
1160,Fulton,TNC,73
1160,Fulton,TOTAL,8619
1160,Fulton,WALK,435
1160,Fulton,WALK_ALLTRN,538
1161,Fulton,BIKE,5
1161,Fulton,DRIVEALONEFREE,371
1161,Fulton,DRIVEALONEPAY,1
1161,Fulton,KNR_PRMTRN,1
1161,Fulton,PNR_ALLTRN,1
1161,Fulton,PNR_PRMTRN,9
1161,Fulton,SCHOOL_BUS,56
1161,Fulton,SHARED2FREE,219
1161,Fulton,SHARED3FREE,178
1161,Fulton,SHARED3PAY,1
1161,Fulton,TNC,6
1161,Fulton,TOTAL,925
1161,Fulton,WALK,57
1161,Fulton,WALK_ALLTRN,20
1162,Fulton,BIKE,45
1162,Fulton,DRIVEALONEFREE,4763
1162,Fulton,DRIVEALONEPAY,26
1162,Fulton,KNR_ALLTRN,16
1162,Fulton,PNR_ALLTRN,5
1162,Fulton,SCHOOL_BUS,1
1162,Fulton,SHARED2FREE,2427
1162,Fulton,SHARED2PAY,1
1162,Fulton,SHARED3FREE,1552
1162,Fulton,TNC,96
1162,Fulton,TOTAL,9478
1162,Fulton,WALK,338
1162,Fulton,WALK_ALLTRN,208
1163,Fulton,BIKE,29
1163,Fulton,DRIVEALONEFREE,4172
1163,Fulton,DRIVEALONEPAY,28
1163,Fulton,KNR_ALLTRN,5
1163,Fulton,KNR_PRMTRN,12
1163,Fulton,PNR_ALLTRN,10
1163,Fulton,PNR_PRMTRN,31
1163,Fulton,SCHOOL_BUS,315
1163,Fulton,SHARED2FREE,2038
1163,Fulton,SHARED2PAY,2
1163,Fulton,SHARED3FREE,1217
1163,Fulton,TNC,49
1163,Fulton,TOTAL,8321
1163,Fulton,WALK,257
1163,Fulton,WALK_ALLTRN,156
1164,Fulton,BIKE,12
1164,Fulton,DRIVEALONEFREE,384
1164,Fulton,DRIVEALONEPAY,2
1164,Fulton,KNR_ALLTRN,3
1164,Fulton,PNR_PRMTRN,4
1164,Fulton,SCHOOL_BUS,20
1164,Fulton,SHARED2FREE,257
1164,Fulton,SHARED3FREE,132
1164,Fulton,TNC,3
1164,Fulton,TOTAL,862
1164,Fulton,WALK,13
1164,Fulton,WALK_ALLTRN,32
1165,Fulton,BIKE,3
1165,Fulton,DRIVEALONEFREE,860
1165,Fulton,DRIVEALONEPAY,6
1165,Fulton,KNR_ALLTRN,1
1165,Fulton,SCHOOL_BUS,1
1165,Fulton,SHARED2FREE,236
1165,Fulton,SHARED3FREE,107
1165,Fulton,TNC,8
1165,Fulton,TOTAL,1271
1165,Fulton,WALK,18
1165,Fulton,WALK_ALLTRN,31
1166,Fulton,BIKE,1
1166,Fulton,DRIVEALONEFREE,277
1166,Fulton,DRIVEALONEPAY,4
1166,Fulton,KNR_ALLTRN,1
1166,Fulton,KNR_PRMTRN,1
1166,Fulton,SCHOOL_BUS,7
1166,Fulton,SHARED2FREE,106
1166,Fulton,SHARED3FREE,62
1166,Fulton,SHARED3PAY,1
1166,Fulton,TNC,6
1166,Fulton,TOTAL,474
1166,Fulton,WALK,3
1166,Fulton,WALK_ALLTRN,5
1167,Fulton,BIKE,11
1167,Fulton,DRIVEALONEFREE,1043
1167,Fulton,DRIVEALONEPAY,5
1167,Fulton,KNR_ALLTRN,2
1167,Fulton,KNR_PRMTRN,9
1167,Fulton,PNR_ALLTRN,2
1167,Fulton,PNR_PRMTRN,7
1167,Fulton,SCHOOL_BUS,128
1167,Fulton,SHARED2FREE,552
1167,Fulton,SHARED3FREE,424
1167,Fulton,TNC,21
1167,Fulton,TOTAL,2349
1167,Fulton,WALK,46
1167,Fulton,WALK_ALLTRN,99
1168,Fulton,BIKE,7
1168,Fulton,DRIVEALONEFREE,889
1168,Fulton,DRIVEALONEPAY,10
1168,Fulton,KNR_ALLTRN,2
1168,Fulton,KNR_PRMTRN,4
1168,Fulton,PNR_ALLTRN,2
1168,Fulton,PNR_PRMTRN,20
1168,Fulton,SCHOOL_BUS,86
1168,Fulton,SHARED2FREE,392
1168,Fulton,SHARED2PAY,1
1168,Fulton,SHARED3FREE,313
1168,Fulton,TNC,17
1168,Fulton,TOTAL,1769
1168,Fulton,WALK,20
1168,Fulton,WALK_ALLTRN,6
1169,Fulton,BIKE,4
1169,Fulton,DRIVEALONEFREE,206
1169,Fulton,DRIVEALONEPAY,2
1169,Fulton,KNR_ALLTRN,2
1169,Fulton,PNR_PRMTRN,3
1169,Fulton,SCHOOL_BUS,10
1169,Fulton,SHARED2FREE,108
1169,Fulton,SHARED3FREE,66
1169,Fulton,TNC,2
1169,Fulton,TOTAL,437
1169,Fulton,WALK,4
1169,Fulton,WALK_ALLTRN,30
1170,Fulton,BIKE,29
1170,Fulton,DRIVEALONEFREE,2477
1170,Fulton,DRIVEALONEPAY,6
1170,Fulton,KNR_ALLTRN,5
1170,Fulton,KNR_PRMTRN,3
1170,Fulton,PNR_ALLTRN,1
1170,Fulton,PNR_PRMTRN,21
1170,Fulton,SCHOOL_BUS,611
1170,Fulton,SHARED2FREE,1874
1170,Fulton,SHARED2PAY,1
1170,Fulton,SHARED3FREE,1671
1170,Fulton,TNC,55
1170,Fulton,TOTAL,7142
1170,Fulton,WALK,371
1170,Fulton,WALK_ALLTRN,17
1171,Fulton,BIKE,49
1171,Fulton,DRIVEALONEFREE,5185
1171,Fulton,DRIVEALONEPAY,31
1171,Fulton,KNR_ALLTRN,6
1171,Fulton,KNR_PRMTRN,4
1171,Fulton,PNR_ALLTRN,6
1171,Fulton,PNR_PRMTRN,36
1171,Fulton,SCHOOL_BUS,665
1171,Fulton,SHARED2FREE,2226
1171,Fulton,SHARED2PAY,2
1171,Fulton,SHARED3FREE,1474
1171,Fulton,TNC,69
1171,Fulton,TOTAL,10183
1171,Fulton,WALK,355
1171,Fulton,WALK_ALLTRN,75
1172,Fulton,BIKE,34
1172,Fulton,DRIVEALONEFREE,3467
1172,Fulton,DRIVEALONEPAY,27
1172,Fulton,KNR_ALLTRN,5
1172,Fulton,KNR_PRMTRN,4
1172,Fulton,PNR_ALLTRN,6
1172,Fulton,PNR_PRMTRN,23
1172,Fulton,SCHOOL_BUS,107
1172,Fulton,SHARED2FREE,1621
1172,Fulton,SHARED3FREE,938
1172,Fulton,TNC,65
1172,Fulton,TOTAL,6516
1172,Fulton,WALK,157
1172,Fulton,WALK_ALLTRN,62
1173,Fulton,BIKE,6
1173,Fulton,DRIVEALONEFREE,495
1173,Fulton,DRIVEALONEPAY,2
1173,Fulton,KNR_ALLTRN,4
1173,Fulton,KNR_PRMTRN,1
1173,Fulton,PNR_PRMTRN,2
1173,Fulton,SCHOOL_BUS,5
1173,Fulton,SHARED2FREE,235
1173,Fulton,SHARED3FREE,112
1173,Fulton,TNC,8
1173,Fulton,TOTAL,899
1173,Fulton,WALK,14
1173,Fulton,WALK_ALLTRN,15
1174,Fulton,BIKE,62
1174,Fulton,DRIVEALONEFREE,5766
1174,Fulton,DRIVEALONEPAY,16
1174,Fulton,KNR_ALLTRN,1
1174,Fulton,KNR_PRMTRN,9
1174,Fulton,PNR_ALLTRN,10
1174,Fulton,PNR_PRMTRN,56
1174,Fulton,SCHOOL_BUS,1027
1174,Fulton,SHARED2FREE,3800
1174,Fulton,SHARED2PAY,2
1174,Fulton,SHARED3FREE,2950
1174,Fulton,TNC,116
1174,Fulton,TOTAL,14687
1174,Fulton,WALK,733
1174,Fulton,WALK_ALLTRN,139
1175,Fulton,BIKE,24
1175,Fulton,DRIVEALONEFREE,2566
1175,Fulton,DRIVEALONEPAY,10
1175,Fulton,KNR_ALLTRN,5
1175,Fulton,PNR_ALLTRN,1
1175,Fulton,PNR_PRMTRN,20
1175,Fulton,SCHOOL_BUS,187
1175,Fulton,SHARED2FREE,1411
1175,Fulton,SHARED3FREE,969
1175,Fulton,SHARED3PAY,2
1175,Fulton,TNC,48
1175,Fulton,TOTAL,5660
1175,Fulton,WALK,300
1175,Fulton,WALK_ALLTRN,117
1176,Fulton,BIKE,7
1176,Fulton,DRIVEALONEFREE,930
1176,Fulton,DRIVEALONEPAY,6
1176,Fulton,KNR_ALLTRN,1
1176,Fulton,KNR_PRMTRN,3
1176,Fulton,PNR_ALLTRN,1
1176,Fulton,PNR_PRMTRN,11
1176,Fulton,SCHOOL_BUS,51
1176,Fulton,SHARED2FREE,545
1176,Fulton,SHARED3FREE,336
1176,Fulton,TNC,24
1176,Fulton,TOTAL,1990
1176,Fulton,WALK,28
1176,Fulton,WALK_ALLTRN,47
1177,Fulton,BIKE,54
1177,Fulton,DRIVEALONEFREE,4093
1177,Fulton,DRIVEALONEPAY,10
1177,Fulton,KNR_PRMTRN,3
1177,Fulton,PNR_ALLTRN,4
1177,Fulton,PNR_PRMTRN,31
1177,Fulton,SCHOOL_BUS,1120
1177,Fulton,SHARED2FREE,2901
1177,Fulton,SHARED2PAY,2
1177,Fulton,SHARED3FREE,2140
1177,Fulton,TNC,95
1177,Fulton,TOTAL,11019
1177,Fulton,WALK,493
1177,Fulton,WALK_ALLTRN,73
1178,Fulton,BIKE,91
1178,Fulton,DRIVEALONEFREE,6484
1178,Fulton,DRIVEALONEPAY,15
1178,Fulton,KNR_ALLTRN,3
1178,Fulton,KNR_PRMTRN,10
1178,Fulton,PNR_ALLTRN,4
1178,Fulton,PNR_PRMTRN,48
1178,Fulton,SCHOOL_BUS,967
1178,Fulton,SHARED2FREE,4273
1178,Fulton,SHARED3FREE,3443
1178,Fulton,SHARED3PAY,2
1178,Fulton,TNC,171
1178,Fulton,TOTAL,16426
1178,Fulton,WALK,816
1178,Fulton,WALK_ALLTRN,99
1179,Fulton,BIKE,21
1179,Fulton,DRIVEALONEFREE,2306
1179,Fulton,DRIVEALONEPAY,8
1179,Fulton,KNR_ALLTRN,3
1179,Fulton,KNR_PRMTRN,3
1179,Fulton,PNR_ALLTRN,1
1179,Fulton,PNR_PRMTRN,26
1179,Fulton,SCHOOL_BUS,348
1179,Fulton,SHARED2FREE,1545
1179,Fulton,SHARED3FREE,1328
1179,Fulton,TNC,44
1179,Fulton,TOTAL,5842
1179,Fulton,WALK,146
1179,Fulton,WALK_ALLTRN,63
1180,Fulton,BIKE,8
1180,Fulton,DRIVEALONEFREE,1160
1180,Fulton,DRIVEALONEPAY,1
1180,Fulton,KNR_ALLTRN,1
1180,Fulton,PNR_PRMTRN,6
1180,Fulton,SCHOOL_BUS,50
1180,Fulton,SHARED2FREE,677
1180,Fulton,SHARED3FREE,428
1180,Fulton,TNC,28
1180,Fulton,TOTAL,2484
1180,Fulton,WALK,79
1180,Fulton,WALK_ALLTRN,46
1181,Fulton,BIKE,9
1181,Fulton,DRIVEALONEFREE,2043
1181,Fulton,DRIVEALONEPAY,3
1181,Fulton,KNR_PRMTRN,3
1181,Fulton,PNR_ALLTRN,1
1181,Fulton,PNR_PRMTRN,29
1181,Fulton,SCHOOL_BUS,315
1181,Fulton,SHARED2FREE,1583
1181,Fulton,SHARED3FREE,1156
1181,Fulton,TNC,49
1181,Fulton,TOTAL,5360
1181,Fulton,WALK,152
1181,Fulton,WALK_ALLTRN,17
1182,Fulton,BIKE,27
1182,Fulton,DRIVEALONEFREE,2094
1182,Fulton,DRIVEALONEPAY,5
1182,Fulton,PNR_ALLTRN,5
1182,Fulton,PNR_PRMTRN,24
1182,Fulton,SCHOOL_BUS,199
1182,Fulton,SHARED2FREE,1435
1182,Fulton,SHARED2PAY,2
1182,Fulton,SHARED3FREE,970
1182,Fulton,TNC,31
1182,Fulton,TOTAL,4886
1182,Fulton,WALK,84
1182,Fulton,WALK_ALLTRN,10
1183,Fulton,BIKE,49
1183,Fulton,DRIVEALONEFREE,3731
1183,Fulton,DRIVEALONEPAY,8
1183,Fulton,KNR_ALLTRN,1
1183,Fulton,KNR_PRMTRN,4
1183,Fulton,PNR_ALLTRN,4
1183,Fulton,PNR_PRMTRN,41
1183,Fulton,SCHOOL_BUS,751
1183,Fulton,SHARED2FREE,2657
1183,Fulton,SHARED2PAY,2
1183,Fulton,SHARED3FREE,2183
1183,Fulton,TNC,91
1183,Fulton,TOTAL,10013
1183,Fulton,WALK,462
1183,Fulton,WALK_ALLTRN,29
1184,Fulton,BIKE,16
1184,Fulton,DRIVEALONEFREE,1278
1184,Fulton,DRIVEALONEPAY,4
1184,Fulton,KNR_ALLTRN,2
1184,Fulton,KNR_PRMTRN,2
1184,Fulton,PNR_ALLTRN,3
1184,Fulton,PNR_PRMTRN,19
1184,Fulton,SCHOOL_BUS,306
1184,Fulton,SHARED2FREE,909
1184,Fulton,SHARED3FREE,849
1184,Fulton,SHARED3PAY,3
1184,Fulton,TNC,31
1184,Fulton,TOTAL,3690
1184,Fulton,WALK,195
1184,Fulton,WALK_ALLTRN,73
1185,Fulton,BIKE,38
1185,Fulton,DRIVEALONEFREE,3707
1185,Fulton,DRIVEALONEPAY,7
1185,Fulton,KNR_ALLTRN,4
1185,Fulton,KNR_PRMTRN,3
1185,Fulton,PNR_ALLTRN,1
1185,Fulton,PNR_PRMTRN,21
1185,Fulton,SCHOOL_BUS,122
1185,Fulton,SHARED2FREE,2372
1185,Fulton,SHARED3FREE,1649
1185,Fulton,TNC,81
1185,Fulton,TOTAL,8253
1185,Fulton,WALK,225
1185,Fulton,WALK_ALLTRN,23
1186,Fulton,BIKE,15
1186,Fulton,DRIVEALONEFREE,1029
1186,Fulton,DRIVEALONEPAY,2
1186,Fulton,KNR_ALLTRN,3
1186,Fulton,PNR_ALLTRN,1
1186,Fulton,PNR_PRMTRN,4
1186,Fulton,SCHOOL_BUS,36
1186,Fulton,SHARED2FREE,569
1186,Fulton,SHARED3FREE,336
1186,Fulton,TNC,19
1186,Fulton,TOTAL,2074
1186,Fulton,WALK,37
1186,Fulton,WALK_ALLTRN,23
1187,Fulton,BIKE,87
1187,Fulton,DRIVEALONEFREE,4927
1187,Fulton,DRIVEALONEPAY,12
1187,Fulton,KNR_ALLTRN,3
1187,Fulton,KNR_PRMTRN,5
1187,Fulton,PNR_ALLTRN,3
1187,Fulton,PNR_PRMTRN,38
1187,Fulton,SCHOOL_BUS,774
1187,Fulton,SHARED2FREE,3033
1187,Fulton,SHARED2PAY,3
1187,Fulton,SHARED3FREE,2411
1187,Fulton,TNC,101
1187,Fulton,TOTAL,12180
1187,Fulton,WALK,771
1187,Fulton,WALK_ALLTRN,12
1188,Fulton,BIKE,7
1188,Fulton,DRIVEALONEFREE,1333
1188,Fulton,DRIVEALONEPAY,11
1188,Fulton,KNR_PRMTRN,1
1188,Fulton,PNR_PRMTRN,1
1188,Fulton,SCHOOL_BUS,11
1188,Fulton,SHARED2FREE,440
1188,Fulton,SHARED3FREE,284
1188,Fulton,SHARED3PAY,1
1188,Fulton,TNC,21
1188,Fulton,TOTAL,2153
1188,Fulton,WALK,37
1188,Fulton,WALK_ALLTRN,6
1189,Fulton,DRIVEALONEFREE,79
1189,Fulton,SHARED2FREE,22
1189,Fulton,SHARED3FREE,18
1189,Fulton,TOTAL,120
1189,Fulton,WALK,1
1190,Fulton,BIKE,16
1190,Fulton,DRIVEALONEFREE,1612
1190,Fulton,DRIVEALONEPAY,9
1190,Fulton,SCHOOL_BUS,17
1190,Fulton,SHARED2FREE,609
1190,Fulton,SHARED3FREE,366
1190,Fulton,SHARED3PAY,1
1190,Fulton,TNC,28
1190,Fulton,TOTAL,2734
1190,Fulton,WALK,76
1191,Fulton,DRIVEALONEFREE,10
1191,Fulton,SCHOOL_BUS,2
1191,Fulton,SHARED2FREE,8
1191,Fulton,SHARED3FREE,7
1191,Fulton,TOTAL,27
1192,Fulton,BIKE,3
1192,Fulton,DRIVEALONEFREE,100
1192,Fulton,SCHOOL_BUS,96
1192,Fulton,SHARED2FREE,76
1192,Fulton,SHARED3FREE,79
1192,Fulton,TNC,2
1192,Fulton,TOTAL,363
1192,Fulton,WALK,7
1193,Fulton,BIKE,20
1193,Fulton,DRIVEALONEFREE,2997
1193,Fulton,DRIVEALONEPAY,5
1193,Fulton,KNR_ALLTRN,1
1193,Fulton,PNR_ALLTRN,2
1193,Fulton,PNR_PRMTRN,22
1193,Fulton,SCHOOL_BUS,283
1193,Fulton,SHARED2FREE,1824
1193,Fulton,SHARED3FREE,1232
1193,Fulton,TNC,76
1193,Fulton,TOTAL,6713
1193,Fulton,WALK,249
1193,Fulton,WALK_ALLTRN,2
1194,Fulton,BIKE,4
1194,Fulton,DRIVEALONEFREE,1242
1194,Fulton,DRIVEALONEPAY,1
1194,Fulton,KNR_ALLTRN,1
1194,Fulton,PNR_PRMTRN,10
1194,Fulton,SCHOOL_BUS,71
1194,Fulton,SHARED2FREE,640
1194,Fulton,SHARED2PAY,1
1194,Fulton,SHARED3FREE,496
1194,Fulton,TNC,34
1194,Fulton,TOTAL,2569
1194,Fulton,WALK,66
1194,Fulton,WALK_ALLTRN,3
1195,Fulton,BIKE,21
1195,Fulton,DRIVEALONEFREE,2829
1195,Fulton,DRIVEALONEPAY,1
1195,Fulton,KNR_ALLTRN,5
1195,Fulton,KNR_PRMTRN,4
1195,Fulton,PNR_PRMTRN,18
1195,Fulton,SCHOOL_BUS,191
1195,Fulton,SHARED2FREE,1332
1195,Fulton,SHARED3FREE,1004
1195,Fulton,SHARED3PAY,1
1195,Fulton,TNC,49
1195,Fulton,TOTAL,5740
1195,Fulton,WALK,282
1195,Fulton,WALK_ALLTRN,3
1196,Fulton,BIKE,2
1196,Fulton,DRIVEALONEFREE,272
1196,Fulton,KNR_PRMTRN,1
1196,Fulton,PNR_PRMTRN,2
1196,Fulton,SCHOOL_BUS,30
1196,Fulton,SHARED2FREE,135
1196,Fulton,SHARED3FREE,124
1196,Fulton,TNC,6
1196,Fulton,TOTAL,576
1196,Fulton,WALK,4
1197,Fulton,BIKE,35
1197,Fulton,DRIVEALONEFREE,4688
1197,Fulton,DRIVEALONEPAY,11
1197,Fulton,KNR_ALLTRN,7
1197,Fulton,KNR_PRMTRN,4
1197,Fulton,PNR_ALLTRN,1
1197,Fulton,PNR_PRMTRN,37
1197,Fulton,SCHOOL_BUS,279
1197,Fulton,SHARED2FREE,2778
1197,Fulton,SHARED2PAY,3
1197,Fulton,SHARED3FREE,1915
1197,Fulton,SHARED3PAY,1
1197,Fulton,TNC,101
1197,Fulton,TOTAL,10371
1197,Fulton,WALK,377
1197,Fulton,WALK_ALLTRN,134
1198,Fulton,BIKE,32
1198,Fulton,DRIVEALONEFREE,1926
1198,Fulton,DRIVEALONEPAY,5
1198,Fulton,KNR_ALLTRN,4
1198,Fulton,KNR_PRMTRN,5
1198,Fulton,PNR_ALLTRN,7
1198,Fulton,PNR_PRMTRN,29
1198,Fulton,SCHOOL_BUS,271
1198,Fulton,SHARED2FREE,1276
1198,Fulton,SHARED3FREE,929
1198,Fulton,SHARED3PAY,3
1198,Fulton,TNC,40
1198,Fulton,TOTAL,4725
1198,Fulton,WALK,157
1198,Fulton,WALK_ALLTRN,40
1198,Fulton,WALK_PRMTRN,1
1199,Fulton,BIKE,16
1199,Fulton,DRIVEALONEFREE,2040
1199,Fulton,DRIVEALONEPAY,4
1199,Fulton,KNR_PRMTRN,2
1199,Fulton,PNR_ALLTRN,3
1199,Fulton,PNR_PRMTRN,15
1199,Fulton,SCHOOL_BUS,425
1199,Fulton,SHARED2FREE,1379
1199,Fulton,SHARED2PAY,1
1199,Fulton,SHARED3FREE,991
1199,Fulton,TNC,56
1199,Fulton,TOTAL,5206
1199,Fulton,WALK,247
1199,Fulton,WALK_ALLTRN,27
1200,Fulton,BIKE,12
1200,Fulton,DRIVEALONEFREE,2034
1200,Fulton,DRIVEALONEPAY,15
1200,Fulton,KNR_ALLTRN,2
1200,Fulton,KNR_PRMTRN,3
1200,Fulton,PNR_ALLTRN,3
1200,Fulton,PNR_PRMTRN,8
1200,Fulton,SCHOOL_BUS,105
1200,Fulton,SHARED2FREE,1016
1200,Fulton,SHARED2PAY,1
1200,Fulton,SHARED3FREE,785
1200,Fulton,TNC,37
1200,Fulton,TOTAL,4118
1200,Fulton,WALK,80
1200,Fulton,WALK_ALLTRN,17
1201,Fulton,BIKE,11
1201,Fulton,DRIVEALONEFREE,1326
1201,Fulton,DRIVEALONEPAY,7
1201,Fulton,KNR_ALLTRN,2
1201,Fulton,KNR_PRMTRN,2
1201,Fulton,PNR_ALLTRN,2
1201,Fulton,PNR_PRMTRN,7
1201,Fulton,SCHOOL_BUS,326
1201,Fulton,SHARED2FREE,696
1201,Fulton,SHARED3FREE,536
1201,Fulton,SHARED3PAY,1
1201,Fulton,TNC,17
1201,Fulton,TOTAL,3010
1201,Fulton,WALK,69
1201,Fulton,WALK_ALLTRN,8
1202,Fulton,BIKE,1
1202,Fulton,DRIVEALONEFREE,32
1202,Fulton,SCHOOL_BUS,3
1202,Fulton,SHARED2FREE,21
1202,Fulton,SHARED3FREE,17
1202,Fulton,TNC,1
1202,Fulton,TOTAL,76
1202,Fulton,WALK_ALLTRN,1
1203,Fulton,DRIVEALONEFREE,37
1203,Fulton,KNR_PRMTRN,1
1203,Fulton,PNR_PRMTRN,1
1203,Fulton,SCHOOL_BUS,11
1203,Fulton,SHARED2FREE,38
1203,Fulton,SHARED3FREE,27
1203,Fulton,TOTAL,116
1203,Fulton,WALK,1
1204,Fulton,BIKE,113
1204,Fulton,DRIVEALONEFREE,5480
1204,Fulton,DRIVEALONEPAY,12
1204,Fulton,KNR_ALLTRN,1
1204,Fulton,KNR_PRMTRN,8
1204,Fulton,PNR_ALLTRN,1
1204,Fulton,PNR_PRMTRN,28
1204,Fulton,SCHOOL_BUS,1395
1204,Fulton,SHARED2FREE,5112
1204,Fulton,SHARED2PAY,3
1204,Fulton,SHARED3FREE,4099
1204,Fulton,SHARED3PAY,1
1204,Fulton,TNC,171
1204,Fulton,TOTAL,17529
1204,Fulton,WALK,1089
1204,Fulton,WALK_ALLTRN,16
1205,Fulton,BIKE,56
1205,Fulton,DRIVEALONEFREE,1806
