ZONE,PER,QUANTITY
3718,PER21,134
3718,PER22,123
3718,PER23,118
3718,PER24,119
3718,PER25,135
3718,PER26,114
3718,PER27,111
3718,PER28,88
3718,PER29,88
3718,PER30,84
3718,PER31,85
3718,PER32,85
3718,PER33,85
3718,PER34,74
3718,PER35,54
3718,PER36,42
3718,PER37,29
3718,PER38,22
3718,PER39,18
3718,PER40,15
3718,PER41,11
3718,PER42,10
3718,PER43,7
3718,PER44,6
3718,PER45,4
3718,PER46,4
3718,PER47,3
3718,PER48,1
3719,PER01,0
3719,PER02,1
3719,PER03,3
3719,PER04,2
3719,PER05,7
3719,PER06,10
3719,PER07,15
3719,PER08,34
3719,PER09,53
3719,PER10,59
3719,PER11,76
3719,PER12,88
3719,PER13,100
3719,PER14,114
3719,PER15,115
3719,PER16,113
3719,PER17,123
3719,PER18,139
3719,PER19,155
3719,PER20,168
3719,PER21,160
3719,PER22,141
3719,PER23,127
3719,PER24,130
3719,PER25,124
3719,PER26,117
3719,PER27,117
3719,PER28,114
3719,PER29,107
3719,PER30,116
3719,PER31,106
3719,PER32,114
3719,PER33,97
3719,PER34,77
3719,PER35,61
3719,PER36,53
3719,PER37,45
3719,PER38,28
3719,PER39,26
3719,PER40,18
3719,PER41,14
3719,PER42,13
3719,PER43,10
3719,PER44,9
3719,PER45,5
3719,PER46,3
3719,PER47,3
3719,PER48,1
3720,PER01,6
3720,PER02,9
3720,PER03,8
3720,PER04,12
3720,PER05,19
3720,PER06,30
3720,PER07,76
3720,PER08,170
3720,PER09,407
3720,PER10,667
3720,PER11,780
3720,PER12,820
3720,PER13,833
3720,PER14,859
3720,PER15,873
3720,PER16,878
3720,PER17,889
3720,PER18,903
3720,PER19,910
3720,PER20,902
3720,PER21,897
3720,PER22,877
3720,PER23,868
3720,PER24,863
3720,PER25,758
3720,PER26,685
3720,PER27,603
3720,PER28,501
3720,PER29,430
3720,PER30,376
3720,PER31,310
3720,PER32,273
3720,PER33,233
3720,PER34,196
3720,PER35,158
3720,PER36,112
3720,PER37,72
3720,PER38,52
3720,PER39,49
3720,PER40,33
3720,PER41,28
3720,PER42,20
3720,PER43,15
3720,PER44,12
3720,PER45,9
3720,PER46,8
3720,PER47,6
3720,PER48,3
3721,PER01,0
3721,PER02,0
3721,PER03,0
3721,PER04,2
3721,PER05,4
3721,PER06,6
3721,PER07,11
3721,PER08,19
3721,PER09,32
3721,PER10,42
3721,PER11,46
3721,PER12,54
3721,PER13,59
3721,PER14,62
3721,PER15,71
3721,PER16,67
3721,PER17,76
3721,PER18,90
3721,PER19,107
3721,PER20,112
3721,PER21,105
3721,PER22,94
3721,PER23,85
3721,PER24,79
3721,PER25,79
3721,PER26,75
3721,PER27,71
3721,PER28,75
3721,PER29,75
3721,PER30,75
3721,PER31,82
3721,PER32,76
3721,PER33,72
3721,PER34,59
3721,PER35,49
3721,PER36,46
3721,PER37,32
3721,PER38,25
3721,PER39,16
3721,PER40,14
3721,PER41,13
3721,PER42,7
3721,PER43,6
3721,PER44,4
3721,PER45,5
3721,PER46,2
3721,PER47,0
3721,PER48,0
3722,PER01,0
3722,PER02,0
3722,PER03,0
3722,PER04,2
3722,PER05,4
3722,PER06,7
3722,PER07,15
3722,PER08,19
3722,PER09,29
3722,PER10,34
3722,PER11,42
3722,PER12,54
3722,PER13,59
3722,PER14,53
3722,PER15,53
3722,PER16,55
3722,PER17,63
3722,PER18,73
3722,PER19,80
3722,PER20,99
3722,PER21,89
3722,PER22,77
3722,PER23,64
3722,PER24,60
3722,PER25,55
3722,PER26,57
3722,PER27,61
3722,PER28,61
3722,PER29,59
3722,PER30,57
3722,PER31,63
3722,PER32,61
3722,PER33,60
3722,PER34,57
3722,PER35,53
3722,PER36,39
3722,PER37,35
3722,PER38,19
3722,PER39,10
3722,PER40,7
3722,PER41,6
3722,PER42,4
3722,PER43,1
3722,PER44,2
3722,PER45,2
3722,PER46,0
3722,PER47,0
3722,PER48,0
3723,PER01,0
3723,PER02,0
3723,PER03,0
3723,PER04,0
3723,PER05,1
3723,PER06,1
3723,PER07,15
3723,PER08,59
3723,PER09,166
3723,PER10,266
3723,PER11,338
3723,PER12,352
3723,PER13,361
3723,PER14,369
3723,PER15,366
3723,PER16,365
3723,PER17,374
3723,PER18,383
3723,PER19,394
3723,PER20,389
3723,PER21,375
3723,PER22,361
3723,PER23,366
3723,PER24,344
3723,PER25,291
3723,PER26,260
3723,PER27,203
3723,PER28,159
3723,PER29,143
3723,PER30,123
3723,PER31,110
3723,PER32,102
3723,PER33,92
3723,PER34,74
3723,PER35,56
3723,PER36,40
3723,PER37,30
3723,PER38,23
3723,PER39,22
3723,PER40,13
3723,PER41,10
3723,PER42,7
3723,PER43,4
3723,PER44,4
3723,PER45,4
3723,PER46,2
3723,PER47,1
3723,PER48,1
3724,PER01,0
3724,PER02,3
3724,PER03,5
3724,PER04,12
3724,PER05,27
3724,PER06,51
3724,PER07,70
3724,PER08,133
3724,PER09,227
3724,PER10,343
3724,PER11,394
3724,PER12,399
3724,PER13,422
3724,PER14,434
3724,PER15,453
3724,PER16,466
3724,PER17,491
3724,PER18,537
3724,PER19,549
3724,PER20,570
3724,PER21,568
3724,PER22,532
3724,PER23,528
3724,PER24,530
3724,PER25,496
3724,PER26,467
3724,PER27,426
3724,PER28,406
3724,PER29,373
3724,PER30,358
3724,PER31,366
3724,PER32,375
3724,PER33,356
3724,PER34,338
3724,PER35,301
3724,PER36,248
3724,PER37,188
3724,PER38,160
3724,PER39,113
3724,PER40,73
3724,PER41,56
3724,PER42,36
3724,PER43,25
3724,PER44,20
3724,PER45,11
3724,PER46,9
3724,PER47,8
3724,PER48,3
3725,PER01,0
3725,PER02,0
3725,PER03,0
3725,PER04,12
3725,PER05,22
3725,PER06,32
3725,PER07,37
3725,PER08,47
3725,PER09,72
3725,PER10,95
3725,PER11,125
3725,PER12,131
3725,PER13,140
3725,PER14,147
3725,PER15,154
3725,PER16,161
3725,PER17,160
3725,PER18,179
3725,PER19,191
3725,PER20,183
3725,PER21,185
3725,PER22,168
3725,PER23,170
3725,PER24,174
3725,PER25,169
3725,PER26,166
3725,PER27,165
3725,PER28,161
3725,PER29,155
3725,PER30,146
3725,PER31,136
3725,PER32,131
3725,PER33,119
3725,PER34,103
3725,PER35,89
3725,PER36,75
3725,PER37,48
3725,PER38,46
3725,PER39,37
3725,PER40,21
3725,PER41,16
3725,PER42,9
3725,PER43,8
3725,PER44,6
3725,PER45,4
3725,PER46,3
3725,PER47,1
3725,PER48,0
3726,PER01,1
3726,PER02,2
3726,PER03,2
3726,PER04,3
3726,PER05,3
3726,PER06,7
3726,PER07,20
3726,PER08,38
3726,PER09,61
3726,PER10,95
3726,PER11,112
3726,PER12,113
3726,PER13,125
3726,PER14,126
3726,PER15,128
3726,PER16,139
3726,PER17,159
3726,PER18,180
3726,PER19,197
3726,PER20,197
3726,PER21,179
3726,PER22,160
3726,PER23,156
3726,PER24,158
3726,PER25,141
3726,PER26,137
3726,PER27,124
3726,PER28,108
3726,PER29,102
3726,PER30,93
3726,PER31,87
3726,PER32,75
3726,PER33,70
3726,PER34,57
3726,PER35,49
3726,PER36,41
3726,PER37,38
3726,PER38,24
3726,PER39,21
3726,PER40,17
3726,PER41,10
3726,PER42,8
3726,PER43,3
3726,PER44,5
3726,PER45,5
3726,PER46,2
3726,PER47,2
3726,PER48,1
3727,PER01,0
3727,PER02,0
3727,PER03,0
3727,PER04,0
3727,PER05,1
3727,PER06,1
3727,PER07,1
3727,PER08,3
3727,PER09,8
3727,PER10,16
3727,PER11,21
3727,PER12,19
3727,PER13,17
3727,PER14,18
3727,PER15,23
3727,PER16,35
3727,PER17,45
3727,PER18,59
3727,PER19,69
3727,PER20,71
3727,PER21,64
3727,PER22,55
3727,PER23,43
3727,PER24,36
3727,PER25,42
3727,PER26,36
3727,PER27,36
3727,PER28,35
3727,PER29,33
3727,PER30,37
3727,PER31,32
3727,PER32,20
3727,PER33,18
3727,PER34,19
3727,PER35,14
3727,PER36,5
3727,PER37,8
3727,PER38,8
3727,PER39,3
3727,PER40,1
3727,PER41,1
3727,PER42,1
3727,PER43,0
3727,PER44,0
3727,PER45,0
3727,PER46,0
3727,PER47,0
3727,PER48,0
3728,PER01,0
3728,PER02,0
3728,PER03,0
3728,PER04,1
3728,PER05,6
3728,PER06,21
3728,PER07,27
3728,PER08,48
3728,PER09,75
3728,PER10,102
3728,PER11,136
3728,PER12,143
3728,PER13,155
3728,PER14,181
3728,PER15,200
3728,PER16,206
3728,PER17,222
3728,PER18,238
3728,PER19,237
3728,PER20,241
3728,PER21,229
3728,PER22,218
3728,PER23,216
3728,PER24,215
3728,PER25,203
3728,PER26,195
3728,PER27,174
3728,PER28,161
3728,PER29,149
3728,PER30,134
3728,PER31,129
3728,PER32,113
3728,PER33,108
3728,PER34,90
3728,PER35,71
3728,PER36,71
3728,PER37,40
3728,PER38,30
3728,PER39,24
3728,PER40,12
3728,PER41,6
3728,PER42,2
3728,PER43,2
3728,PER44,2
3728,PER45,1
3728,PER46,1
3728,PER47,1
3728,PER48,0
3729,PER01,0
3729,PER02,0
3729,PER03,0
3729,PER04,3
3729,PER05,3
3729,PER06,5
3729,PER07,3
3729,PER08,3
3729,PER09,7
3729,PER10,12
3729,PER11,13
3729,PER12,18
3729,PER13,13
3729,PER14,14
3729,PER15,17
3729,PER16,17
3729,PER17,18
3729,PER18,12
3729,PER19,11
3729,PER20,11
3729,PER21,12
3729,PER22,14
3729,PER23,13
3729,PER24,12
3729,PER25,12
3729,PER26,9
3729,PER27,10
3729,PER28,7
3729,PER29,10
3729,PER30,21
3729,PER31,17
3729,PER32,25
3729,PER33,27
3729,PER34,21
3729,PER35,15
3729,PER36,10
3729,PER37,14
3729,PER38,7
3729,PER39,9
3729,PER40,4
3729,PER41,1
3729,PER42,1
3729,PER43,0
3729,PER44,0
3729,PER45,0
3729,PER46,0
3729,PER47,0
3729,PER48,0
3730,PER01,1
3730,PER02,3
3730,PER03,5
3730,PER04,7
3730,PER05,16
3730,PER06,17
3730,PER07,17
3730,PER08,40
3730,PER09,65
3730,PER10,89
3730,PER11,104
3730,PER12,132
3730,PER13,159
3730,PER14,164
3730,PER15,158
3730,PER16,163
3730,PER17,167
3730,PER18,163
3730,PER19,166
3730,PER20,176
3730,PER21,168
3730,PER22,159
3730,PER23,169
3730,PER24,173
3730,PER25,174
3730,PER26,175
3730,PER27,172
3730,PER28,172
3730,PER29,188
3730,PER30,208
3730,PER31,242
3730,PER32,262
3730,PER33,271
3730,PER34,229
3730,PER35,207
3730,PER36,160
3730,PER37,107
3730,PER38,80
3730,PER39,49
3730,PER40,37
3730,PER41,21
3730,PER42,16
3730,PER43,9
3730,PER44,4
3730,PER45,4
3730,PER46,2
3730,PER47,2
3730,PER48,0
3731,PER01,6
3731,PER02,11
3731,PER03,8
3731,PER04,17
3731,PER05,28
3731,PER06,54
3731,PER07,97
3731,PER08,146
3731,PER09,237
3731,PER10,336
3731,PER11,401
3731,PER12,426
3731,PER13,467
3731,PER14,510
3731,PER15,561
3731,PER16,629
3731,PER17,646
3731,PER18,661
3731,PER19,684
3731,PER20,677
3731,PER21,671
3731,PER22,629
3731,PER23,641
3731,PER24,646
3731,PER25,601
3731,PER26,592
3731,PER27,581
3731,PER28,527
3731,PER29,493
3731,PER30,471
3731,PER31,422
3731,PER32,406
3731,PER33,376
3731,PER34,334
3731,PER35,294
3731,PER36,229
3731,PER37,167
3731,PER38,125
3731,PER39,82
3731,PER40,72
3731,PER41,37
3731,PER42,23
3731,PER43,16
3731,PER44,12
3731,PER45,8
3731,PER46,3
3731,PER47,1
3731,PER48,0
3732,PER01,4
3732,PER02,18
3732,PER03,31
3732,PER04,55
3732,PER05,86
3732,PER06,153
3732,PER07,290
3732,PER08,517
3732,PER09,827
3732,PER10,1056
3732,PER11,1314
3732,PER12,1555
3732,PER13,1849
3732,PER14,2058
3732,PER15,2326
3732,PER16,2452
3732,PER17,2560
3732,PER18,2647
3732,PER19,2605
3732,PER20,2571
3732,PER21,2575
3732,PER22,2545
3732,PER23,2544
3732,PER24,2543
3732,PER25,2486
3732,PER26,2397
3732,PER27,2246
3732,PER28,2067
3732,PER29,1932
3732,PER30,1786
3732,PER31,1579
3732,PER32,1289
3732,PER33,1150
3732,PER34,978
3732,PER35,897
3732,PER36,701
3732,PER37,524
3732,PER38,339
3732,PER39,220
3732,PER40,158
3732,PER41,97
3732,PER42,82
3732,PER43,50
3732,PER44,52
3732,PER45,42
3732,PER46,37
3732,PER47,13
3732,PER48,5
3733,PER01,1
3733,PER02,1
3733,PER03,1
3733,PER04,4
3733,PER05,13
3733,PER06,24
3733,PER07,28
3733,PER08,49
3733,PER09,70
3733,PER10,104
3733,PER11,124
3733,PER12,137
3733,PER13,168
3733,PER14,185
3733,PER15,204
3733,PER16,221
3733,PER17,235
3733,PER18,248
3733,PER19,259
3733,PER20,256
3733,PER21,245
3733,PER22,236
3733,PER23,222
3733,PER24,215
3733,PER25,210
3733,PER26,191
3733,PER27,175
3733,PER28,154
3733,PER29,138
3733,PER30,136
3733,PER31,121
3733,PER32,144
3733,PER33,138
3733,PER34,109
3733,PER35,79
3733,PER36,67
3733,PER37,41
3733,PER38,20
3733,PER39,18
3733,PER40,13
3733,PER41,8
3733,PER42,4
3733,PER43,3
3733,PER44,2
3733,PER45,3
3733,PER46,2
3733,PER47,2
3733,PER48,0
3734,PER01,3
3734,PER02,8
3734,PER03,21
3734,PER04,28
3734,PER05,45
3734,PER06,85
3734,PER07,124
3734,PER08,223
3734,PER09,311
3734,PER10,359
3734,PER11,445
3734,PER12,504
3734,PER13,581
3734,PER14,620
3734,PER15,683
3734,PER16,711
3734,PER17,728
3734,PER18,729
3734,PER19,695
3734,PER20,694
3734,PER21,682
3734,PER22,698
3734,PER23,708
3734,PER24,679
3734,PER25,670
3734,PER26,628
3734,PER27,605
3734,PER28,577
3734,PER29,499
3734,PER30,461
3734,PER31,380
3734,PER32,371
3734,PER33,323
3734,PER34,279
3734,PER35,251
3734,PER36,185
3734,PER37,121
3734,PER38,70
3734,PER39,63
3734,PER40,46
3734,PER41,33
3734,PER42,30
3734,PER43,25
3734,PER44,14
3734,PER45,16
3734,PER46,12
3734,PER47,8
3734,PER48,7
3735,PER01,0
3735,PER02,0
3735,PER03,0
3735,PER04,1
3735,PER05,2
3735,PER06,5
3735,PER07,10
3735,PER08,14
3735,PER09,20
3735,PER10,21
3735,PER11,24
3735,PER12,27
3735,PER13,29
3735,PER14,33
3735,PER15,33
3735,PER16,34
3735,PER17,39
3735,PER18,46
3735,PER19,52
3735,PER20,51
3735,PER21,42
3735,PER22,36
3735,PER23,33
3735,PER24,35
3735,PER25,35
3735,PER26,32
3735,PER27,32
3735,PER28,28
3735,PER29,25
3735,PER30,27
3735,PER31,16
3735,PER32,13
3735,PER33,14
3735,PER34,10
3735,PER35,9
3735,PER36,9
3735,PER37,5
3735,PER38,8
3735,PER39,7
3735,PER40,3
3735,PER41,2
3735,PER42,2
3735,PER43,2
3735,PER44,2
3735,PER45,2
3735,PER46,2
3735,PER47,0
3735,PER48,0
3736,PER01,0
3736,PER02,0
3736,PER03,0
3736,PER04,0
3736,PER05,0
3736,PER06,0
3736,PER07,0
3736,PER08,0
3736,PER09,0
3736,PER10,1
3736,PER11,0
3736,PER12,0
3736,PER13,0
3736,PER14,1
3736,PER15,1
3736,PER16,1
3736,PER17,1
3736,PER18,2
3736,PER19,2
3736,PER20,2
3736,PER21,2
3736,PER22,2
3736,PER23,3
3736,PER24,8
3736,PER25,6
3736,PER26,7
3736,PER27,6
3736,PER28,5
3736,PER29,2
3736,PER30,1
3736,PER31,1
3736,PER32,0
3736,PER33,0
3736,PER34,0
3736,PER35,1
3736,PER36,1
3736,PER37,1
3736,PER38,1
3736,PER39,0
3736,PER40,0
3736,PER41,0
3736,PER42,0
3736,PER43,0
3736,PER44,0
3736,PER45,0
3736,PER46,0
3736,PER47,0
3736,PER48,0
3737,PER01,0
3737,PER02,1
3737,PER03,2
3737,PER04,3
3737,PER05,9
3737,PER06,17
3737,PER07,26
3737,PER08,37
3737,PER09,61
3737,PER10,101
3737,PER11,113
3737,PER12,119
3737,PER13,129
3737,PER14,133
3737,PER15,144
3737,PER16,147
3737,PER17,149
3737,PER18,162
3737,PER19,173
3737,PER20,166
3737,PER21,155
3737,PER22,151
3737,PER23,151
3737,PER24,162
3737,PER25,154
3737,PER26,144
3737,PER27,124
3737,PER28,114
3737,PER29,113
3737,PER30,113
3737,PER31,100
3737,PER32,90
3737,PER33,87
3737,PER34,63
3737,PER35,48
3737,PER36,35
3737,PER37,35
3737,PER38,31
3737,PER39,19
3737,PER40,20
3737,PER41,11
3737,PER42,6
3737,PER43,2
3737,PER44,3
3737,PER45,2
3737,PER46,2
3737,PER47,1
3737,PER48,1
3738,PER01,0
3738,PER02,0
3738,PER03,0
3738,PER04,0
3738,PER05,0
3738,PER06,1
3738,PER07,1
3738,PER08,1
3738,PER09,3
3738,PER10,5
3738,PER11,8
3738,PER12,8
3738,PER13,15
3738,PER14,16
3738,PER15,12
3738,PER16,10
3738,PER17,13
3738,PER18,13
3738,PER19,15
3738,PER20,17
3738,PER21,19
3738,PER22,14
3738,PER23,15
3738,PER24,13
3738,PER25,12
3738,PER26,12
3738,PER27,9
3738,PER28,12
3738,PER29,18
3738,PER30,17
3738,PER31,12
3738,PER32,14
3738,PER33,9
3738,PER34,9
3738,PER35,6
3738,PER36,6
3738,PER37,4
3738,PER38,4
3738,PER39,4
3738,PER40,1
3738,PER41,1
3738,PER42,0
3738,PER43,1
3738,PER44,1
3738,PER45,1
3738,PER46,0
3738,PER47,0
3738,PER48,0
3739,PER01,0
3739,PER02,1
3739,PER03,2
3739,PER04,1
3739,PER05,3
3739,PER06,11
3739,PER07,19
3739,PER08,27
3739,PER09,39
3739,PER10,54
3739,PER11,63
3739,PER12,70
3739,PER13,74
3739,PER14,79
3739,PER15,96
3739,PER16,111
3739,PER17,103
3739,PER18,94
3739,PER19,94
3739,PER20,100
3739,PER21,91
3739,PER22,92
3739,PER23,95
3739,PER24,98
3739,PER25,82
3739,PER26,89
3739,PER27,85
3739,PER28,90
3739,PER29,96
3739,PER30,83
3739,PER31,82
3739,PER32,80
3739,PER33,75
3739,PER34,70
3739,PER35,46
3739,PER36,43
3739,PER37,39
3739,PER38,24
3739,PER39,24
3739,PER40,16
3739,PER41,6
3739,PER42,4
3739,PER43,4
3739,PER44,9
3739,PER45,5
3739,PER46,0
3739,PER47,0
3739,PER48,0
3740,PER01,1
3740,PER02,2
3740,PER03,2
3740,PER04,6
3740,PER05,9
3740,PER06,20
3740,PER07,30
3740,PER08,52
3740,PER09,71
3740,PER10,89
3740,PER11,108
3740,PER12,124
3740,PER13,150
3740,PER14,164
3740,PER15,167
3740,PER16,171
3740,PER17,175
3740,PER18,175
3740,PER19,164
3740,PER20,157
3740,PER21,159
3740,PER22,164
3740,PER23,168
3740,PER24,167
3740,PER25,162
3740,PER26,150
3740,PER27,149
3740,PER28,147
3740,PER29,157
3740,PER30,166
3740,PER31,157
3740,PER32,148
3740,PER33,138
3740,PER34,117
3740,PER35,105
3740,PER36,79
3740,PER37,47
3740,PER38,44
3740,PER39,46
3740,PER40,33
3740,PER41,21
3740,PER42,8
3740,PER43,6
3740,PER44,4
3740,PER45,1
3740,PER46,1
3740,PER47,1
3740,PER48,0
3741,PER01,0
3741,PER02,0
3741,PER03,1
3741,PER04,1
3741,PER05,1
3741,PER06,3
3741,PER07,3
3741,PER08,5
3741,PER09,10
3741,PER10,15
3741,PER11,18
3741,PER12,19
3741,PER13,20
3741,PER14,21
3741,PER15,19
3741,PER16,19
3741,PER17,22
3741,PER18,36
3741,PER19,44
3741,PER20,42
3741,PER21,43
3741,PER22,38
3741,PER23,39
3741,PER24,30
3741,PER25,28
3741,PER26,23
3741,PER27,23
3741,PER28,22
3741,PER29,22
3741,PER30,23
3741,PER31,12
3741,PER32,13
3741,PER33,12
3741,PER34,11
3741,PER35,10
3741,PER36,7
3741,PER37,4
3741,PER38,4
3741,PER39,2
3741,PER40,2
3741,PER41,2
3741,PER42,2
3741,PER43,0
3741,PER44,0
3741,PER45,0
3741,PER46,0
3741,PER47,0
3741,PER48,0
3742,PER01,0
3742,PER02,0
3742,PER03,0
3742,PER04,0
3742,PER05,0
3742,PER06,0
3742,PER07,0
3742,PER08,0
3742,PER09,0
3742,PER10,2
3742,PER11,3
3742,PER12,8
3742,PER13,7
3742,PER14,8
3742,PER15,8
3742,PER16,5
3742,PER17,8
3742,PER18,10
3742,PER19,12
3742,PER20,11
3742,PER21,8
3742,PER22,8
3742,PER23,9
3742,PER24,8
3742,PER25,9
3742,PER26,10
3742,PER27,8
3742,PER28,9
3742,PER29,9
3742,PER30,14
3742,PER31,20
3742,PER32,15
3742,PER33,10
3742,PER34,13
3742,PER35,9
3742,PER36,10
3742,PER37,6
3742,PER38,5
3742,PER39,5
3742,PER40,2
3742,PER41,3
3742,PER42,1
3742,PER43,0
3742,PER44,0
3742,PER45,0
3742,PER46,0
3742,PER47,0
3742,PER48,0
3743,PER01,0
3743,PER02,0
3743,PER03,1
3743,PER04,2
3743,PER05,2
3743,PER06,4
3743,PER07,11
3743,PER08,11
3743,PER09,15
3743,PER10,26
3743,PER11,33
3743,PER12,35
3743,PER13,34
3743,PER14,35
3743,PER15,33
3743,PER16,38
3743,PER17,37
3743,PER18,42
3743,PER19,43
3743,PER20,40
3743,PER21,44
3743,PER22,42
3743,PER23,45
3743,PER24,47
3743,PER25,41
3743,PER26,40
3743,PER27,45
3743,PER28,43
3743,PER29,45
3743,PER30,36
3743,PER31,39
3743,PER32,34
3743,PER33,33
3743,PER34,21
3743,PER35,15
3743,PER36,13
3743,PER37,14
3743,PER38,10
3743,PER39,6
3743,PER40,4
3743,PER41,2
3743,PER42,2
3743,PER43,1
3743,PER44,1
3743,PER45,0
3743,PER46,0
3743,PER47,0
3743,PER48,0
3744,PER01,0
3744,PER02,0
3744,PER03,0
3744,PER04,0
3744,PER05,5
3744,PER06,11
3744,PER07,15
3744,PER08,29
3744,PER09,39
3744,PER10,55
3744,PER11,62
3744,PER12,68
3744,PER13,73
3744,PER14,74
3744,PER15,87
3744,PER16,81
3744,PER17,85
3744,PER18,87
3744,PER19,85
3744,PER20,87
3744,PER21,85
3744,PER22,80
3744,PER23,86
3744,PER24,77
3744,PER25,81
3744,PER26,75
3744,PER27,75
3744,PER28,77
3744,PER29,71
3744,PER30,72
3744,PER31,67
3744,PER32,63
3744,PER33,62
3744,PER34,64
3744,PER35,64
3744,PER36,47
3744,PER37,34
3744,PER38,27
3744,PER39,17
3744,PER40,9
3744,PER41,4
3744,PER42,1
3744,PER43,1
3744,PER44,1
3744,PER45,1
3744,PER46,1
3744,PER47,1
3744,PER48,1
3745,PER01,0
3745,PER02,0
3745,PER03,0
3745,PER04,0
3745,PER05,2
3745,PER06,3
3745,PER07,4
3745,PER08,7
3745,PER09,14
3745,PER10,17
3745,PER11,21
3745,PER12,25
3745,PER13,24
3745,PER14,23
3745,PER15,28
3745,PER16,32
3745,PER17,44
3745,PER18,44
3745,PER19,43
3745,PER20,53
3745,PER21,38
3745,PER22,28
3745,PER23,29
3745,PER24,30
3745,PER25,33
3745,PER26,34
3745,PER27,33
3745,PER28,30
3745,PER29,24
3745,PER30,24
3745,PER31,20
3745,PER32,23
3745,PER33,26
3745,PER34,23
3745,PER35,26
3745,PER36,16
3745,PER37,13
3745,PER38,9
3745,PER39,3
3745,PER40,4
3745,PER41,4
3745,PER42,1
3745,PER43,1
3745,PER44,1
3745,PER45,1
3745,PER46,1
3745,PER47,1
3745,PER48,0
3746,PER01,0
3746,PER02,0
3746,PER03,1
3746,PER04,5
3746,PER05,12
3746,PER06,17
3746,PER07,29
3746,PER08,36
3746,PER09,41
3746,PER10,48
3746,PER11,57
3746,PER12,62
3746,PER13,72
3746,PER14,71
3746,PER15,68
3746,PER16,77
3746,PER17,91
3746,PER18,115
3746,PER19,129
3746,PER20,139
3746,PER21,124
3746,PER22,105
3746,PER23,103
3746,PER24,99
3746,PER25,94
3746,PER26,79
3746,PER27,74
3746,PER28,70
3746,PER29,72
3746,PER30,62
3746,PER31,72
3746,PER32,82
3746,PER33,81
3746,PER34,82
3746,PER35,72
3746,PER36,57
3746,PER37,54
3746,PER38,33
3746,PER39,20
3746,PER40,20
3746,PER41,18
3746,PER42,16
3746,PER43,10
3746,PER44,3
3746,PER45,2
3746,PER46,1
3746,PER47,0
3746,PER48,0
3747,PER01,0
3747,PER02,0
3747,PER03,0
3747,PER04,0
3747,PER05,1
3747,PER06,1
3747,PER07,0
3747,PER08,1
3747,PER09,3
3747,PER10,5
3747,PER11,7
3747,PER12,5
3747,PER13,6
3747,PER14,9
3747,PER15,11
3747,PER16,9
3747,PER17,9
3747,PER18,18
3747,PER19,21
3747,PER20,18
3747,PER21,17
3747,PER22,19
3747,PER23,15
3747,PER24,15
3747,PER25,17
3747,PER26,14
3747,PER27,17
3747,PER28,15
3747,PER29,15
3747,PER30,23
3747,PER31,24
3747,PER32,21
3747,PER33,20
3747,PER34,17
3747,PER35,18
3747,PER36,12
3747,PER37,10
3747,PER38,8
3747,PER39,4
3747,PER40,4
3747,PER41,4
3747,PER42,2
3747,PER43,2
3747,PER44,2
3747,PER45,1
3747,PER46,1
3747,PER47,1
3747,PER48,0
3748,PER01,0
3748,PER02,0
3748,PER03,0
3748,PER04,0
3748,PER05,0
3748,PER06,0
3748,PER07,2
3748,PER08,8
3748,PER09,11
3748,PER10,17
3748,PER11,12
3748,PER12,14
3748,PER13,16
3748,PER14,17
3748,PER15,17
3748,PER16,22
3748,PER17,26
3748,PER18,24
3748,PER19,23
3748,PER20,22
3748,PER21,22
3748,PER22,27
3748,PER23,26
3748,PER24,24
3748,PER25,26
3748,PER26,24
3748,PER27,28
3748,PER28,22
3748,PER29,34
3748,PER30,37
3748,PER31,31
3748,PER32,26
3748,PER33,27
3748,PER34,27
3748,PER35,21
3748,PER36,16
3748,PER37,13
3748,PER38,10
3748,PER39,1
3748,PER40,0
3748,PER41,2
3748,PER42,2
3748,PER43,2
3748,PER44,0
3748,PER45,0
3748,PER46,0
3748,PER47,0
3748,PER48,0
3749,PER01,1
3749,PER02,1
3749,PER03,1
3749,PER04,3
3749,PER05,8
3749,PER06,17
3749,PER07,28
3749,PER08,53
3749,PER09,82
3749,PER10,92
3749,PER11,117
3749,PER12,122
3749,PER13,130
3749,PER14,142
3749,PER15,165
3749,PER16,178
3749,PER17,183
3749,PER18,205
3749,PER19,209
3749,PER20,200
3749,PER21,203
3749,PER22,190
3749,PER23,178
3749,PER24,182
3749,PER25,172
3749,PER26,169
3749,PER27,183
3749,PER28,177
3749,PER29,171
3749,PER30,175
3749,PER31,163
3749,PER32,139
3749,PER33,113
3749,PER34,94
3749,PER35,84
3749,PER36,83
3749,PER37,72
3749,PER38,53
3749,PER39,40
3749,PER40,24
3749,PER41,20
3749,PER42,11
3749,PER43,5
3749,PER44,4
3749,PER45,3
3749,PER46,3
3749,PER47,1
3749,PER48,1
3750,PER01,8
3750,PER02,10
3750,PER03,17
3750,PER04,29
3750,PER05,41
3750,PER06,67
3750,PER07,112
3750,PER08,179
3750,PER09,296
3750,PER10,385
3750,PER11,494
3750,PER12,571
3750,PER13,689
3750,PER14,753
3750,PER15,835
3750,PER16,887
3750,PER17,939
3750,PER18,995
3750,PER19,1022
3750,PER20,1041
3750,PER21,1008
3750,PER22,930
3750,PER23,906
3750,PER24,894
3750,PER25,850
3750,PER26,855
3750,PER27,855
3750,PER28,822
3750,PER29,796
3750,PER30,815
3750,PER31,755
3750,PER32,728
3750,PER33,691
3750,PER34,640
