ZONE,PER,QUANTITY
2505,PER14,1526
2505,PER15,1576
2505,PER16,1627
2505,PER17,1652
2505,PER18,1666
2505,PER19,1644
2505,PER20,1674
2505,PER21,1682
2505,PER22,1683
2505,PER23,1702
2505,PER24,1673
2505,PER25,1550
2505,PER26,1462
2505,PER27,1322
2505,PER28,1171
2505,PER29,1019
2505,PER30,889
2505,PER31,766
2505,PER32,668
2505,PER33,536
2505,PER34,460
2505,PER35,356
2505,PER36,286
2505,PER37,203
2505,PER38,128
2505,PER39,116
2505,PER40,90
2505,PER41,70
2505,PER42,51
2505,PER43,29
2505,PER44,23
2505,PER45,20
2505,PER46,16
2505,PER47,12
2505,PER48,6
2506,PER01,8
2506,PER02,11
2506,PER03,18
2506,PER04,20
2506,PER05,31
2506,PER06,54
2506,PER07,86
2506,PER08,133
2506,PER09,193
2506,PER10,258
2506,PER11,296
2506,PER12,313
2506,PER13,331
2506,PER14,362
2506,PER15,374
2506,PER16,390
2506,PER17,392
2506,PER18,432
2506,PER19,471
2506,PER20,483
2506,PER21,442
2506,PER22,408
2506,PER23,392
2506,PER24,383
2506,PER25,384
2506,PER26,371
2506,PER27,364
2506,PER28,351
2506,PER29,345
2506,PER30,301
2506,PER31,297
2506,PER32,274
2506,PER33,252
2506,PER34,201
2506,PER35,172
2506,PER36,140
2506,PER37,103
2506,PER38,78
2506,PER39,66
2506,PER40,43
2506,PER41,30
2506,PER42,20
2506,PER43,14
2506,PER44,17
2506,PER45,22
2506,PER46,18
2506,PER47,4
2506,PER48,2
2507,PER01,4
2507,PER02,13
2507,PER03,27
2507,PER04,47
2507,PER05,83
2507,PER06,132
2507,PER07,193
2507,PER08,293
2507,PER09,433
2507,PER10,564
2507,PER11,651
2507,PER12,675
2507,PER13,724
2507,PER14,744
2507,PER15,774
2507,PER16,794
2507,PER17,846
2507,PER18,898
2507,PER19,881
2507,PER20,879
2507,PER21,866
2507,PER22,861
2507,PER23,846
2507,PER24,851
2507,PER25,848
2507,PER26,818
2507,PER27,783
2507,PER28,720
2507,PER29,670
2507,PER30,567
2507,PER31,453
2507,PER32,382
2507,PER33,317
2507,PER34,241
2507,PER35,185
2507,PER36,167
2507,PER37,137
2507,PER38,109
2507,PER39,75
2507,PER40,54
2507,PER41,43
2507,PER42,34
2507,PER43,20
2507,PER44,16
2507,PER45,11
2507,PER46,7
2507,PER47,5
2507,PER48,4
2508,PER01,2
2508,PER02,9
2508,PER03,13
2508,PER04,22
2508,PER05,39
2508,PER06,75
2508,PER07,130
2508,PER08,201
2508,PER09,298
2508,PER10,369
2508,PER11,424
2508,PER12,454
2508,PER13,482
2508,PER14,497
2508,PER15,512
2508,PER16,538
2508,PER17,540
2508,PER18,568
2508,PER19,577
2508,PER20,568
2508,PER21,583
2508,PER22,583
2508,PER23,591
2508,PER24,589
2508,PER25,572
2508,PER26,549
2508,PER27,511
2508,PER28,464
2508,PER29,406
2508,PER30,342
2508,PER31,272
2508,PER32,204
2508,PER33,144
2508,PER34,106
2508,PER35,77
2508,PER36,57
2508,PER37,50
2508,PER38,37
2508,PER39,29
2508,PER40,26
2508,PER41,17
2508,PER42,12
2508,PER43,10
2508,PER44,8
2508,PER45,5
2508,PER46,2
2508,PER47,2
2509,PER01,2
2509,PER02,4
2509,PER03,10
2509,PER04,17
2509,PER05,32
2509,PER06,48
2509,PER07,82
2509,PER08,134
2509,PER09,207
2509,PER10,302
2509,PER11,351
2509,PER12,344
2509,PER13,361
2509,PER14,378
2509,PER15,415
2509,PER16,423
2509,PER17,431
2509,PER18,467
2509,PER19,490
2509,PER20,472
2509,PER21,462
2509,PER22,478
2509,PER23,481
2509,PER24,479
2509,PER25,431
2509,PER26,415
2509,PER27,427
2509,PER28,403
2509,PER29,399
2509,PER30,395
2509,PER31,381
2509,PER32,365
2509,PER33,331
2509,PER34,295
2509,PER35,270
2509,PER36,215
2509,PER37,159
2509,PER38,131
2509,PER39,93
2509,PER40,63
2509,PER41,47
2509,PER42,33
2509,PER43,30
2509,PER44,21
2509,PER45,22
2509,PER46,10
2509,PER47,7
2509,PER48,1
2510,PER01,3
2510,PER02,8
2510,PER03,9
2510,PER04,12
2510,PER05,27
2510,PER06,49
2510,PER07,60
2510,PER08,86
2510,PER09,141
2510,PER10,214
2510,PER11,265
2510,PER12,261
2510,PER13,287
2510,PER14,294
2510,PER15,302
2510,PER16,311
2510,PER17,346
2510,PER18,408
2510,PER19,441
2510,PER20,447
2510,PER21,424
2510,PER22,374
2510,PER23,364
2510,PER24,413
2510,PER25,404
2510,PER26,417
2510,PER27,414
2510,PER28,388
2510,PER29,450
2510,PER30,453
2510,PER31,472
2510,PER32,478
2510,PER33,469
2510,PER34,440
2510,PER35,376
2510,PER36,276
2510,PER37,244
2510,PER38,178
2510,PER39,140
2510,PER40,89
2510,PER41,57
2510,PER42,37
2510,PER43,30
2510,PER44,27
2510,PER45,25
2510,PER46,18
2510,PER47,4
2510,PER48,3
2511,PER01,7
2511,PER02,13
2511,PER03,23
2511,PER04,35
2511,PER05,53
2511,PER06,108
2511,PER07,160
2511,PER08,265
2511,PER09,445
2511,PER10,621
2511,PER11,749
2511,PER12,851
2511,PER13,964
2511,PER14,1033
2511,PER15,1064
2511,PER16,1114
2511,PER17,1189
2511,PER18,1304
2511,PER19,1422
2511,PER20,1434
2511,PER21,1338
2511,PER22,1225
2511,PER23,1189
2511,PER24,1179
2511,PER25,1217
2511,PER26,1220
2511,PER27,1210
2511,PER28,1177
2511,PER29,1243
2511,PER30,1253
2511,PER31,1308
2511,PER32,1255
2511,PER33,1219
2511,PER34,1110
2511,PER35,898
2511,PER36,697
2511,PER37,527
2511,PER38,431
2511,PER39,308
2511,PER40,210
2511,PER41,141
2511,PER42,98
2511,PER43,59
2511,PER44,50
2511,PER45,36
2511,PER46,22
2511,PER47,16
2511,PER48,12
2512,PER01,5
2512,PER02,7
2512,PER03,10
2512,PER04,17
2512,PER05,26
2512,PER06,40
2512,PER07,59
2512,PER08,75
2512,PER09,121
2512,PER10,168
2512,PER11,186
2512,PER12,208
2512,PER13,231
2512,PER14,273
2512,PER15,279
2512,PER16,293
2512,PER17,326
2512,PER18,429
2512,PER19,488
2512,PER20,508
2512,PER21,449
2512,PER22,402
2512,PER23,358
2512,PER24,324
2512,PER25,321
2512,PER26,290
2512,PER27,274
2512,PER28,252
2512,PER29,241
2512,PER30,255
2512,PER31,265
2512,PER32,253
2512,PER33,250
2512,PER34,237
2512,PER35,210
2512,PER36,149
2512,PER37,109
2512,PER38,94
2512,PER39,78
2512,PER40,52
2512,PER41,38
2512,PER42,28
2512,PER43,16
2512,PER44,9
2512,PER45,5
2512,PER46,3
2512,PER47,1
2512,PER48,1
2513,PER01,0
2513,PER02,2
2513,PER03,4
2513,PER04,10
2513,PER05,22
2513,PER06,48
2513,PER07,92
2513,PER08,147
2513,PER09,244
2513,PER10,321
2513,PER11,382
2513,PER12,419
2513,PER13,463
2513,PER14,501
2513,PER15,533
2513,PER16,555
2513,PER17,594
2513,PER18,684
2513,PER19,734
2513,PER20,735
2513,PER21,713
2513,PER22,657
2513,PER23,601
2513,PER24,601
2513,PER25,588
2513,PER26,574
2513,PER27,544
2513,PER28,534
2513,PER29,532
2513,PER30,522
2513,PER31,532
2513,PER32,488
2513,PER33,470
2513,PER34,390
2513,PER35,342
2513,PER36,253
2513,PER37,208
2513,PER38,195
2513,PER39,143
2513,PER40,100
2513,PER41,81
2513,PER42,52
2513,PER43,44
2513,PER44,22
2513,PER45,18
2513,PER46,13
2513,PER47,11
2513,PER48,4
2514,PER01,0
2514,PER02,0
2514,PER03,2
2514,PER04,11
2514,PER05,7
2514,PER06,10
2514,PER07,19
2514,PER08,32
2514,PER09,55
2514,PER10,73
2514,PER11,104
2514,PER12,116
2514,PER13,129
2514,PER14,136
2514,PER15,143
2514,PER16,159
2514,PER17,178
2514,PER18,201
2514,PER19,215
2514,PER20,238
2514,PER21,215
2514,PER22,202
2514,PER23,187
2514,PER24,153
2514,PER25,172
2514,PER26,175
2514,PER27,168
2514,PER28,152
2514,PER29,163
2514,PER30,178
2514,PER31,169
2514,PER32,188
2514,PER33,172
2514,PER34,161
2514,PER35,127
2514,PER36,93
2514,PER37,81
2514,PER38,59
2514,PER39,42
2514,PER40,23
2514,PER41,15
2514,PER42,10
2514,PER43,9
2514,PER44,5
2514,PER45,3
2514,PER46,2
2514,PER47,1
2514,PER48,0
2515,PER01,2
2515,PER02,12
2515,PER03,19
2515,PER04,23
2515,PER05,55
2515,PER06,93
2515,PER07,162
2515,PER08,224
2515,PER09,353
2515,PER10,457
2515,PER11,552
2515,PER12,576
2515,PER13,630
2515,PER14,670
2515,PER15,690
2515,PER16,708
2515,PER17,732
2515,PER18,823
2515,PER19,900
2515,PER20,912
2515,PER21,877
2515,PER22,816
2515,PER23,796
2515,PER24,792
2515,PER25,793
2515,PER26,779
2515,PER27,734
2515,PER28,707
2515,PER29,669
2515,PER30,650
2515,PER31,634
2515,PER32,606
2515,PER33,540
2515,PER34,532
2515,PER35,463
2515,PER36,373
2515,PER37,250
2515,PER38,200
2515,PER39,145
2515,PER40,94
2515,PER41,71
2515,PER42,54
2515,PER43,30
2515,PER44,18
2515,PER45,19
2515,PER46,13
2515,PER47,14
2515,PER48,3
2516,PER01,10
2516,PER02,18
2516,PER03,26
2516,PER04,42
2516,PER05,62
2516,PER06,112
2516,PER07,187
2516,PER08,328
2516,PER09,528
2516,PER10,728
2516,PER11,840
2516,PER12,893
2516,PER13,948
2516,PER14,1009
2516,PER15,1058
2516,PER16,1106
2516,PER17,1168
2516,PER18,1250
2516,PER19,1293
2516,PER20,1336
2516,PER21,1274
2516,PER22,1223
2516,PER23,1185
2516,PER24,1149
2516,PER25,1141
2516,PER26,1117
2516,PER27,1104
2516,PER28,1059
2516,PER29,1023
2516,PER30,923
2516,PER31,816
2516,PER32,732
2516,PER33,638
2516,PER34,579
2516,PER35,480
2516,PER36,354
2516,PER37,306
2516,PER38,248
2516,PER39,177
2516,PER40,120
2516,PER41,65
2516,PER42,39
2516,PER43,30
2516,PER44,24
2516,PER45,26
2516,PER46,12
2516,PER47,12
2516,PER48,10
2517,PER01,22
2517,PER02,59
2517,PER03,99
2517,PER04,204
2517,PER05,378
2517,PER06,712
2517,PER07,1258
2517,PER08,2212
2517,PER09,3721
2517,PER10,5144
2517,PER11,6133
2517,PER12,6632
2517,PER13,6966
2517,PER14,7201
2517,PER15,7397
2517,PER16,7598
2517,PER17,7725
2517,PER18,7936
2517,PER19,7939
2517,PER20,7968
2517,PER21,8003
2517,PER22,7966
2517,PER23,7947
2517,PER24,7866
2517,PER25,7419
2517,PER26,7130
2517,PER27,6593
2517,PER28,5934
2517,PER29,5267
2517,PER30,4642
2517,PER31,3845
2517,PER32,3208
2517,PER33,2725
2517,PER34,2265
2517,PER35,1826
2517,PER36,1405
2517,PER37,1089
2517,PER38,807
2517,PER39,583
2517,PER40,403
2517,PER41,282
2517,PER42,211
2517,PER43,147
2517,PER44,113
2517,PER45,83
2517,PER46,63
2517,PER47,39
2517,PER48,19
2518,PER01,57
2518,PER02,123
2518,PER03,203
2518,PER04,313
2518,PER05,566
2518,PER06,1056
2518,PER07,1867
2518,PER08,3458
2518,PER09,6158
2518,PER10,8842
2518,PER11,10460
2518,PER12,11226
2518,PER13,11710
2518,PER14,12022
2518,PER15,12327
2518,PER16,12568
2518,PER17,12776
2518,PER18,13003
2518,PER19,12826
2518,PER20,12811
2518,PER21,12772
2518,PER22,12772
2518,PER23,12710
2518,PER24,12532
2518,PER25,11775
2518,PER26,11003
2518,PER27,9957
2518,PER28,8696
2518,PER29,7564
2518,PER30,6472
2518,PER31,5238
2518,PER32,4163
2518,PER33,3359
2518,PER34,2682
2518,PER35,2167
2518,PER36,1730
2518,PER37,1316
2518,PER38,983
2518,PER39,742
2518,PER40,533
2518,PER41,372
2518,PER42,264
2518,PER43,198
2518,PER44,165
2518,PER45,145
2518,PER46,93
2518,PER47,58
2518,PER48,33
2519,PER01,6
2519,PER02,10
2519,PER03,23
2519,PER04,56
2519,PER05,106
2519,PER06,176
2519,PER07,298
2519,PER08,468
2519,PER09,787
2519,PER10,1052
2519,PER11,1282
2519,PER12,1415
2519,PER13,1510
2519,PER14,1580
2519,PER15,1630
2519,PER16,1715
2519,PER17,1750
2519,PER18,1861
2519,PER19,1883
2519,PER20,1879
2519,PER21,1817
2519,PER22,1794
2519,PER23,1746
2519,PER24,1727
2519,PER25,1651
2519,PER26,1584
2519,PER27,1449
2519,PER28,1280
2519,PER29,1155
2519,PER30,1018
2519,PER31,837
2519,PER32,689
2519,PER33,608
2519,PER34,509
2519,PER35,400
2519,PER36,320
2519,PER37,240
2519,PER38,176
2519,PER39,123
2519,PER40,86
2519,PER41,58
2519,PER42,39
2519,PER43,22
2519,PER44,18
2519,PER45,10
2519,PER46,8
2519,PER47,7
2519,PER48,3
2520,PER01,0
2520,PER02,4
2520,PER03,12
2520,PER04,22
2520,PER05,48
2520,PER06,80
2520,PER07,125
2520,PER08,205
2520,PER09,315
2520,PER10,429
2520,PER11,575
2520,PER12,618
2520,PER13,669
2520,PER14,704
2520,PER15,764
2520,PER16,812
2520,PER17,878
2520,PER18,913
2520,PER19,927
2520,PER20,944
2520,PER21,913
2520,PER22,893
2520,PER23,869
2520,PER24,829
2520,PER25,802
2520,PER26,828
2520,PER27,831
2520,PER28,795
2520,PER29,764
2520,PER30,728
2520,PER31,710
2520,PER32,686
2520,PER33,610
2520,PER34,557
2520,PER35,456
2520,PER36,371
2520,PER37,296
2520,PER38,199
2520,PER39,161
2520,PER40,101
2520,PER41,73
2520,PER42,61
2520,PER43,38
2520,PER44,19
2520,PER45,11
2520,PER46,9
2520,PER47,6
2520,PER48,6
2521,PER01,15
2521,PER02,24
2521,PER03,39
2521,PER04,69
2521,PER05,127
2521,PER06,223
2521,PER07,409
2521,PER08,863
2521,PER09,1829
2521,PER10,2836
2521,PER11,3309
2521,PER12,3447
2521,PER13,3538
2521,PER14,3608
2521,PER15,3669
2521,PER16,3712
2521,PER17,3761
2521,PER18,3775
2521,PER19,3738
2521,PER20,3764
2521,PER21,3750
2521,PER22,3727
2521,PER23,3707
2521,PER24,3684
2521,PER25,3329
2521,PER26,3083
2521,PER27,2719
2521,PER28,2254
2521,PER29,1842
2521,PER30,1574
2521,PER31,1314
2521,PER32,1048
2521,PER33,858
2521,PER34,690
2521,PER35,539
2521,PER36,421
2521,PER37,317
2521,PER38,234
2521,PER39,177
2521,PER40,139
2521,PER41,112
2521,PER42,84
2521,PER43,76
2521,PER44,60
2521,PER45,53
2521,PER46,37
2521,PER47,30
2521,PER48,13
2522,PER01,14
2522,PER02,26
2522,PER03,47
2522,PER04,102
2522,PER05,202
2522,PER06,355
2522,PER07,565
2522,PER08,878
2522,PER09,1323
2522,PER10,1648
2522,PER11,1992
2522,PER12,2271
2522,PER13,2547
2522,PER14,2736
2522,PER15,2961
2522,PER16,3139
2522,PER17,3289
2522,PER18,3456
2522,PER19,3508
2522,PER20,3534
2522,PER21,3492
2522,PER22,3452
2522,PER23,3412
2522,PER24,3332
2522,PER25,3258
2522,PER26,3176
2522,PER27,3071
2522,PER28,2956
2522,PER29,2773
2522,PER30,2632
2522,PER31,2402
2522,PER32,2198
2522,PER33,2093
2522,PER34,1835
2522,PER35,1602
2522,PER36,1280
2522,PER37,950
2522,PER38,691
2522,PER39,488
2522,PER40,347
2522,PER41,233
2522,PER42,174
2522,PER43,113
2522,PER44,80
2522,PER45,48
2522,PER46,42
2522,PER47,27
2522,PER48,16
2523,PER01,6
2523,PER02,10
2523,PER03,21
2523,PER04,40
2523,PER05,96
2523,PER06,201
2523,PER07,342
2523,PER08,505
2523,PER09,754
2523,PER10,954
2523,PER11,1126
2523,PER12,1272
2523,PER13,1430
2523,PER14,1528
2523,PER15,1625
2523,PER16,1704
2523,PER17,1799
2523,PER18,1924
2523,PER19,1969
2523,PER20,2015
2523,PER21,1997
2523,PER22,1899
2523,PER23,1863
2523,PER24,1759
2523,PER25,1716
2523,PER26,1624
2523,PER27,1558
2523,PER28,1457
2523,PER29,1339
2523,PER30,1247
2523,PER31,1078
2523,PER32,938
2523,PER33,833
2523,PER34,679
2523,PER35,546
2523,PER36,429
2523,PER37,317
2523,PER38,241
2523,PER39,180
2523,PER40,127
2523,PER41,93
2523,PER42,58
2523,PER43,38
2523,PER44,40
2523,PER45,40
2523,PER46,21
2523,PER47,10
2523,PER48,6
2524,PER01,15
2524,PER02,25
2524,PER03,45
2524,PER04,82
2524,PER05,140
2524,PER06,241
2524,PER07,458
2524,PER08,907
2524,PER09,1715
2524,PER10,2552
2524,PER11,2971
2524,PER12,3091
2524,PER13,3126
2524,PER14,3212
2524,PER15,3353
2524,PER16,3420
2524,PER17,3490
2524,PER18,3573
2524,PER19,3608
2524,PER20,3655
2524,PER21,3672
2524,PER22,3622
2524,PER23,3581
2524,PER24,3597
2524,PER25,3330
2524,PER26,3097
2524,PER27,2783
2524,PER28,2473
2524,PER29,2126
2524,PER30,1850
2524,PER31,1559
2524,PER32,1244
2524,PER33,1091
2524,PER34,858
2524,PER35,699
2524,PER36,568
2524,PER37,428
2524,PER38,313
2524,PER39,244
2524,PER40,192
2524,PER41,151
2524,PER42,105
2524,PER43,70
2524,PER44,57
2524,PER45,40
2524,PER46,37
2524,PER47,34
2524,PER48,21
2525,PER01,13
2525,PER02,23
2525,PER03,38
2525,PER04,68
2525,PER05,99
2525,PER06,145
2525,PER07,251
2525,PER08,534
2525,PER09,1124
2525,PER10,1696
2525,PER11,1994
2525,PER12,2050
2525,PER13,2132
2525,PER14,2172
2525,PER15,2188
2525,PER16,2208
2525,PER17,2271
2525,PER18,2344
2525,PER19,2347
2525,PER20,2355
2525,PER21,2314
2525,PER22,2283
2525,PER23,2299
2525,PER24,2308
2525,PER25,2117
2525,PER26,1952
2525,PER27,1687
2525,PER28,1455
2525,PER29,1310
2525,PER30,1231
2525,PER31,1133
2525,PER32,1011
2525,PER33,945
2525,PER34,797
2525,PER35,650
2525,PER36,504
2525,PER37,385
2525,PER38,319
2525,PER39,222
2525,PER40,161
2525,PER41,123
2525,PER42,91
2525,PER43,68
2525,PER44,47
2525,PER45,38
2525,PER46,32
2525,PER47,19
2525,PER48,8
2526,PER01,3
2526,PER02,7
2526,PER03,10
2526,PER04,17
2526,PER05,39
2526,PER06,63
2526,PER07,109
2526,PER08,169
2526,PER09,234
2526,PER10,299
2526,PER11,328
2526,PER12,372
2526,PER13,390
2526,PER14,413
2526,PER15,422
2526,PER16,442
2526,PER17,468
2526,PER18,519
2526,PER19,545
2526,PER20,565
2526,PER21,544
2526,PER22,491
2526,PER23,480
2526,PER24,479
2526,PER25,471
2526,PER26,442
2526,PER27,422
2526,PER28,410
2526,PER29,382
2526,PER30,334
2526,PER31,287
2526,PER32,255
2526,PER33,215
2526,PER34,199
2526,PER35,168
2526,PER36,126
2526,PER37,88
2526,PER38,65
2526,PER39,41
2526,PER40,27
2526,PER41,20
2526,PER42,22
2526,PER43,16
2526,PER44,15
2526,PER45,9
2526,PER46,3
2526,PER47,2
2526,PER48,0
2527,PER01,8
2527,PER02,12
2527,PER03,22
2527,PER04,38
2527,PER05,90
2527,PER06,158
2527,PER07,253
2527,PER08,381
2527,PER09,550
2527,PER10,721
2527,PER11,849
2527,PER12,950
2527,PER13,1031
2527,PER14,1064
2527,PER15,1132
2527,PER16,1170
2527,PER17,1187
2527,PER18,1235
2527,PER19,1273
2527,PER20,1289
2527,PER21,1261
2527,PER22,1214
2527,PER23,1200
2527,PER24,1176
2527,PER25,1131
2527,PER26,1086
2527,PER27,1035
2527,PER28,942
2527,PER29,849
2527,PER30,766
2527,PER31,629
2527,PER32,534
2527,PER33,441
2527,PER34,334
2527,PER35,268
2527,PER36,214
2527,PER37,159
2527,PER38,126
2527,PER39,95
2527,PER40,67
2527,PER41,46
2527,PER42,35
2527,PER43,26
2527,PER44,13
2527,PER45,8
2527,PER46,5
2527,PER47,5
2527,PER48,4
2528,PER01,1
2528,PER02,6
2528,PER03,9
2528,PER04,12
2528,PER05,17
2528,PER06,33
2528,PER07,56
2528,PER08,77
2528,PER09,111
2528,PER10,136
2528,PER11,158
2528,PER12,173
2528,PER13,198
2528,PER14,201
2528,PER15,202
2528,PER16,213
2528,PER17,230
2528,PER18,264
2528,PER19,286
2528,PER20,292
2528,PER21,290
2528,PER22,259
2528,PER23,240
2528,PER24,215
2528,PER25,208
2528,PER26,200
2528,PER27,187
2528,PER28,175
2528,PER29,157
2528,PER30,132
2528,PER31,113
2528,PER32,84
2528,PER33,65
2528,PER34,50
2528,PER35,42
2528,PER36,32
2528,PER37,31
2528,PER38,19
2528,PER39,16
2528,PER40,10
2528,PER41,7
2528,PER42,3
2528,PER43,2
2528,PER44,1
2528,PER45,1
2528,PER46,3
2528,PER47,4
2528,PER48,2
2529,PER01,6
2529,PER02,14
2529,PER03,22
2529,PER04,34
2529,PER05,64
2529,PER06,100
2529,PER07,154
2529,PER08,217
2529,PER09,341
2529,PER10,458
2529,PER11,526
2529,PER12,564
2529,PER13,619
2529,PER14,667
2529,PER15,666
2529,PER16,702
2529,PER17,746
2529,PER18,853
2529,PER19,930
2529,PER20,976
2529,PER21,908
2529,PER22,834
2529,PER23,804
2529,PER24,757
2529,PER25,735
2529,PER26,721
2529,PER27,676
2529,PER28,621
2529,PER29,613
2529,PER30,587
2529,PER31,524
2529,PER32,513
2529,PER33,461
2529,PER34,403
2529,PER35,352
2529,PER36,268
2529,PER37,207
2529,PER38,192
2529,PER39,129
2529,PER40,83
2529,PER41,75
2529,PER42,59
2529,PER43,49
2529,PER44,30
2529,PER45,22
2529,PER46,10
2529,PER47,8
2529,PER48,4
2530,PER01,28
2530,PER02,58
2530,PER03,106
2530,PER04,191
2530,PER05,363
2530,PER06,694
2530,PER07,1106
2530,PER08,1746
2530,PER09,2614
2530,PER10,3317
2530,PER11,3939
2530,PER12,4395
2530,PER13,4680
2530,PER14,4932
2530,PER15,5143
2530,PER16,5284
2530,PER17,5393
2530,PER18,5509
2530,PER19,5406
2530,PER20,5366
2530,PER21,5395
2530,PER22,5380
2530,PER23,5352
2530,PER24,5241
2530,PER25,5130
2530,PER26,5015
2530,PER27,4796
2530,PER28,4468
2530,PER29,4007
2530,PER30,3494
2530,PER31,2889
2530,PER32,2461
2530,PER33,1962
2530,PER34,1623
2530,PER35,1236
2530,PER36,990
2530,PER37,752
2530,PER38,572
2530,PER39,390
2530,PER40,277
2530,PER41,230
2530,PER42,160
2530,PER43,108
2530,PER44,71
2530,PER45,47
2530,PER46,33
2530,PER47,24
2530,PER48,14
2531,PER01,1
2531,PER02,3
2531,PER03,6
2531,PER04,11
2531,PER05,26
2531,PER06,43
2531,PER07,67
2531,PER08,101
2531,PER09,140
2531,PER10,169
2531,PER11,202
2531,PER12,216
2531,PER13,237
2531,PER14,257
2531,PER15,264
2531,PER16,289
2531,PER17,326
2531,PER18,356
2531,PER19,378
2531,PER20,384
2531,PER21,355
2531,PER22,317
2531,PER23,314
2531,PER24,300
2531,PER25,282
2531,PER26,276
2531,PER27,262
2531,PER28,250
2531,PER29,205
2531,PER30,184
2531,PER31,153
2531,PER32,136
2531,PER33,110
2531,PER34,81
2531,PER35,63
2531,PER36,58
2531,PER37,52
2531,PER38,36
2531,PER39,23
2531,PER40,13
2531,PER41,11
2531,PER42,8
2531,PER43,7
2531,PER44,5
2531,PER45,3
2531,PER46,3
2531,PER47,2
2531,PER48,1
2532,PER01,2
2532,PER02,5
2532,PER03,16
2532,PER04,25
2532,PER05,36
2532,PER06,61
2532,PER07,91
2532,PER08,135
2532,PER09,229
2532,PER10,294
2532,PER11,359
2532,PER12,411
2532,PER13,443
2532,PER14,479
2532,PER15,519
2532,PER16,538
2532,PER17,532
2532,PER18,597
2532,PER19,689
2532,PER20,708
2532,PER21,648
2532,PER22,631
2532,PER23,587
2532,PER24,588
2532,PER25,580
2532,PER26,600
2532,PER27,599
2532,PER28,582
2532,PER29,577
2532,PER30,617
2532,PER31,611
2532,PER32,600
2532,PER33,598
2532,PER34,552
2532,PER35,439
2532,PER36,338
2532,PER37,274
2532,PER38,206
2532,PER39,140
2532,PER40,78
2532,PER41,47
2532,PER42,30
2532,PER43,18
2532,PER44,21
2532,PER45,12
2532,PER46,9
2532,PER47,7
2532,PER48,4
2533,PER01,2
2533,PER02,4
2533,PER03,7
2533,PER04,18
2533,PER05,38
2533,PER06,55
2533,PER07,84
2533,PER08,134
2533,PER09,197
2533,PER10,279
2533,PER11,340
2533,PER12,369
2533,PER13,418
2533,PER14,452
2533,PER15,512
2533,PER16,523
2533,PER17,556
2533,PER18,625
2533,PER19,645
2533,PER20,664
2533,PER21,634
2533,PER22,595
2533,PER23,567
2533,PER24,560
2533,PER25,549
2533,PER26,533
2533,PER27,525
2533,PER28,512
2533,PER29,529
2533,PER30,489
2533,PER31,492
2533,PER32,541
2533,PER33,528
2533,PER34,479
2533,PER35,402
2533,PER36,326
2533,PER37,244
2533,PER38,187
2533,PER39,131
2533,PER40,87
2533,PER41,66
2533,PER42,38
2533,PER43,24
2533,PER44,18
2533,PER45,11
2533,PER46,8
2533,PER47,3
2533,PER48,1
2534,PER01,1
2534,PER02,6
2534,PER03,11
2534,PER04,14
2534,PER05,18
2534,PER06,27
2534,PER07,52
2534,PER08,82
2534,PER09,140
2534,PER10,194
2534,PER11,241
2534,PER12,250
2534,PER13,268
2534,PER14,291
2534,PER15,338
2534,PER16,390
2534,PER17,376
2534,PER18,429
2534,PER19,478
2534,PER20,466
2534,PER21,416
2534,PER22,385
2534,PER23,375
2534,PER24,362
2534,PER25,388
2534,PER26,379
2534,PER27,378
2534,PER28,348
2534,PER29,353
2534,PER30,361
2534,PER31,339
2534,PER32,343
2534,PER33,324
2534,PER34,286
2534,PER35,244
2534,PER36,200
2534,PER37,152
2534,PER38,119
2534,PER39,90
2534,PER40,60
2534,PER41,47
2534,PER42,31
2534,PER43,23
2534,PER44,13
2534,PER45,8
2534,PER46,14
2534,PER47,13
2534,PER48,2
2535,PER01,8
2535,PER02,16
2535,PER03,24
2535,PER04,55
2535,PER05,90
2535,PER06,154
2535,PER07,254
2535,PER08,378
2535,PER09,558
2535,PER10,751
2535,PER11,943
2535,PER12,1062
2535,PER13,1254
2535,PER14,1426
2535,PER15,1607
2535,PER16,1725
2535,PER17,1783
2535,PER18,1839
2535,PER19,1888
2535,PER20,1840
2535,PER21,1806
2535,PER22,1755
2535,PER23,1770
2535,PER24,1711
2535,PER25,1649
2535,PER26,1586
2535,PER27,1513
2535,PER28,1406
2535,PER29,1349
2535,PER30,1273
2535,PER31,1138
2535,PER32,1113
2535,PER33,975
2535,PER34,859
2535,PER35,749
2535,PER36,559
2535,PER37,381
2535,PER38,296
2535,PER39,214
2535,PER40,138
2535,PER41,104
2535,PER42,71
2535,PER43,38
2535,PER44,34
2535,PER45,33
2535,PER46,18
2535,PER47,11
2535,PER48,4
2536,PER01,6
2536,PER02,25
2536,PER03,35
2536,PER04,64
2536,PER05,93
2536,PER06,129
2536,PER07,262
2536,PER08,608
2536,PER09,1302
2536,PER10,2151
2536,PER11,2416
2536,PER12,2411
2536,PER13,2413
2536,PER14,2434
2536,PER15,2470
2536,PER16,2492
2536,PER17,2552
2536,PER18,2617
2536,PER19,2668
2536,PER20,2656
2536,PER21,2621
2536,PER22,2612
2536,PER23,2623
2536,PER24,2700
2536,PER25,2467
2536,PER26,2302
2536,PER27,2056
2536,PER28,1773
2536,PER29,1567
2536,PER30,1385
2536,PER31,1264
2536,PER32,1125
2536,PER33,987
2536,PER34,919
2536,PER35,770
2536,PER36,612
2536,PER37,455
2536,PER38,321
2536,PER39,231
2536,PER40,188
2536,PER41,124
