ZONE,PER,QUANTITY
1357,PER36,423
1357,PER37,339
1357,PER38,246
1357,PER39,183
1357,PER40,121
1357,PER41,88
1357,PER42,62
1357,PER43,47
1357,PER44,18
1357,PER45,14
1357,PER46,22
1357,PER47,14
1357,PER48,10
1358,PER01,3
1358,PER02,6
1358,PER03,9
1358,PER04,29
1358,PER05,54
1358,PER06,70
1358,PER07,109
1358,PER08,171
1358,PER09,276
1358,PER10,366
1358,PER11,452
1358,PER12,504
1358,PER13,577
1358,PER14,635
1358,PER15,703
1358,PER16,734
1358,PER17,811
1358,PER18,930
1358,PER19,993
1358,PER20,980
1358,PER21,926
1358,PER22,832
1358,PER23,805
1358,PER24,783
1358,PER25,770
1358,PER26,748
1358,PER27,692
1358,PER28,690
1358,PER29,690
1358,PER30,681
1358,PER31,644
1358,PER32,625
1358,PER33,560
1358,PER34,481
1358,PER35,417
1358,PER36,352
1358,PER37,288
1358,PER38,247
1358,PER39,184
1358,PER40,108
1358,PER41,86
1358,PER42,53
1358,PER43,32
1358,PER44,22
1358,PER45,11
1358,PER46,8
1358,PER47,6
1358,PER48,4
1359,PER01,0
1359,PER02,0
1359,PER03,0
1359,PER04,0
1359,PER05,0
1359,PER06,1
1359,PER07,2
1359,PER08,3
1359,PER09,6
1359,PER10,13
1359,PER11,19
1359,PER12,14
1359,PER13,17
1359,PER14,13
1359,PER15,8
1359,PER16,12
1359,PER17,12
1359,PER18,11
1359,PER19,12
1359,PER20,14
1359,PER21,11
1359,PER22,18
1359,PER23,22
1359,PER24,19
1359,PER25,17
1359,PER26,18
1359,PER27,17
1359,PER28,18
1359,PER29,21
1359,PER30,17
1359,PER31,20
1359,PER32,19
1359,PER33,23
1359,PER34,20
1359,PER35,10
1359,PER36,6
1359,PER37,7
1359,PER38,4
1359,PER39,4
1359,PER40,3
1359,PER41,2
1359,PER42,0
1359,PER43,0
1359,PER44,0
1359,PER45,1
1359,PER46,0
1359,PER47,0
1359,PER48,0
1360,PER01,5
1360,PER02,13
1360,PER03,21
1360,PER04,45
1360,PER05,58
1360,PER06,99
1360,PER07,175
1360,PER08,250
1360,PER09,350
1360,PER10,455
1360,PER11,529
1360,PER12,568
1360,PER13,621
1360,PER14,642
1360,PER15,690
1360,PER16,709
1360,PER17,740
1360,PER18,805
1360,PER19,823
1360,PER20,822
1360,PER21,797
1360,PER22,759
1360,PER23,774
1360,PER24,743
1360,PER25,738
1360,PER26,712
1360,PER27,699
1360,PER28,670
1360,PER29,671
1360,PER30,642
1360,PER31,589
1360,PER32,585
1360,PER33,535
1360,PER34,483
1360,PER35,393
1360,PER36,323
1360,PER37,266
1360,PER38,212
1360,PER39,158
1360,PER40,103
1360,PER41,73
1360,PER42,46
1360,PER43,35
1360,PER44,27
1360,PER45,31
1360,PER46,25
1360,PER47,8
1360,PER48,3
1361,PER01,6
1361,PER02,10
1361,PER03,20
1361,PER04,45
1361,PER05,69
1361,PER06,132
1361,PER07,245
1361,PER08,416
1361,PER09,730
1361,PER10,1104
1361,PER11,1309
1361,PER12,1322
1361,PER13,1405
1361,PER14,1433
1361,PER15,1458
1361,PER16,1465
1361,PER17,1490
1361,PER18,1511
1361,PER19,1550
1361,PER20,1570
1361,PER21,1555
1361,PER22,1508
1361,PER23,1561
1361,PER24,1561
1361,PER25,1459
1361,PER26,1392
1361,PER27,1271
1361,PER28,1136
1361,PER29,1021
1361,PER30,948
1361,PER31,847
1361,PER32,735
1361,PER33,646
1361,PER34,572
1361,PER35,461
1361,PER36,368
1361,PER37,264
1361,PER38,219
1361,PER39,172
1361,PER40,131
1361,PER41,98
1361,PER42,64
1361,PER43,43
1361,PER44,40
1361,PER45,26
1361,PER46,16
1361,PER47,13
1361,PER48,8
1362,PER01,1
1362,PER02,8
1362,PER03,11
1362,PER04,19
1362,PER05,36
1362,PER06,63
1362,PER07,113
1362,PER08,172
1362,PER09,254
1362,PER10,368
1362,PER11,442
1362,PER12,472
1362,PER13,492
1362,PER14,530
1362,PER15,559
1362,PER16,610
1362,PER17,638
1362,PER18,716
1362,PER19,735
1362,PER20,752
1362,PER21,735
1362,PER22,675
1362,PER23,680
1362,PER24,680
1362,PER25,626
1362,PER26,591
1362,PER27,576
1362,PER28,552
1362,PER29,532
1362,PER30,467
1362,PER31,410
1362,PER32,356
1362,PER33,314
1362,PER34,281
1362,PER35,225
1362,PER36,183
1362,PER37,125
1362,PER38,116
1362,PER39,81
1362,PER40,59
1362,PER41,39
1362,PER42,29
1362,PER43,18
1362,PER44,15
1362,PER45,12
1362,PER46,10
1362,PER47,5
1362,PER48,1
1363,PER01,0
1363,PER02,5
1363,PER03,9
1363,PER04,12
1363,PER05,23
1363,PER06,45
1363,PER07,82
1363,PER08,96
1363,PER09,144
1363,PER10,175
1363,PER11,218
1363,PER12,263
1363,PER13,316
1363,PER14,331
1363,PER15,356
1363,PER16,388
1363,PER17,427
1363,PER18,472
1363,PER19,474
1363,PER20,487
1363,PER21,460
1363,PER22,433
1363,PER23,400
1363,PER24,370
1363,PER25,357
1363,PER26,368
1363,PER27,331
1363,PER28,308
1363,PER29,292
1363,PER30,318
1363,PER31,304
1363,PER32,302
1363,PER33,281
1363,PER34,188
1363,PER35,167
1363,PER36,135
1363,PER37,94
1363,PER38,61
1363,PER39,48
1363,PER40,29
1363,PER41,17
1363,PER42,7
1363,PER43,3
1363,PER44,4
1363,PER45,3
1363,PER46,2
1363,PER47,9
1363,PER48,6
1364,PER01,1
1364,PER02,2
1364,PER03,4
1364,PER04,7
1364,PER05,15
1364,PER06,30
1364,PER07,57
1364,PER08,84
1364,PER09,130
1364,PER10,198
1364,PER11,243
1364,PER12,272
1364,PER13,302
1364,PER14,316
1364,PER15,327
1364,PER16,317
1364,PER17,350
1364,PER18,397
1364,PER19,421
1364,PER20,444
1364,PER21,413
1364,PER22,378
1364,PER23,352
1364,PER24,344
1364,PER25,334
1364,PER26,304
1364,PER27,300
1364,PER28,299
1364,PER29,293
1364,PER30,270
1364,PER31,250
1364,PER32,210
1364,PER33,170
1364,PER34,147
1364,PER35,126
1364,PER36,102
1364,PER37,82
1364,PER38,64
1364,PER39,47
1364,PER40,34
1364,PER41,20
1364,PER42,16
1364,PER43,15
1364,PER44,13
1364,PER45,10
1364,PER46,6
1364,PER47,7
1364,PER48,6
1365,PER01,0
1365,PER02,6
1365,PER03,11
1365,PER04,18
1365,PER05,31
1365,PER06,39
1365,PER07,71
1365,PER08,126
1365,PER09,188
1365,PER10,255
1365,PER11,328
1365,PER12,368
1365,PER13,395
1365,PER14,400
1365,PER15,405
1365,PER16,440
1365,PER17,470
1365,PER18,534
1365,PER19,548
1365,PER20,590
1365,PER21,576
1365,PER22,540
1365,PER23,525
1365,PER24,540
1365,PER25,563
1365,PER26,569
1365,PER27,546
1365,PER28,553
1365,PER29,558
1365,PER30,548
1365,PER31,504
1365,PER32,483
1365,PER33,430
1365,PER34,403
1365,PER35,386
1365,PER36,310
1365,PER37,236
1365,PER38,187
1365,PER39,137
1365,PER40,99
1365,PER41,72
1365,PER42,53
1365,PER43,39
1365,PER44,22
1365,PER45,13
1365,PER46,7
1365,PER47,4
1365,PER48,5
1366,PER01,0
1366,PER02,0
1366,PER03,0
1366,PER04,1
1366,PER05,1
1366,PER06,2
1366,PER07,5
1366,PER08,7
1366,PER09,15
1366,PER10,25
1366,PER11,36
1366,PER12,33
1366,PER13,35
1366,PER14,44
1366,PER15,52
1366,PER16,55
1366,PER17,61
1366,PER18,81
1366,PER19,108
1366,PER20,120
1366,PER21,97
1366,PER22,80
1366,PER23,64
1366,PER24,51
1366,PER25,49
1366,PER26,40
1366,PER27,37
1366,PER28,41
1366,PER29,38
1366,PER30,33
1366,PER31,33
1366,PER32,23
1366,PER33,23
1366,PER34,17
1366,PER35,14
1366,PER36,9
1366,PER37,9
1366,PER38,9
1366,PER39,8
1366,PER40,3
1366,PER41,1
1366,PER42,2
1366,PER43,2
1366,PER44,1
1366,PER45,0
1366,PER46,0
1366,PER47,0
1366,PER48,0
1367,PER01,1
1367,PER02,1
1367,PER03,1
1367,PER04,0
1367,PER05,2
1367,PER06,7
1367,PER07,16
1367,PER08,25
1367,PER09,33
1367,PER10,51
1367,PER11,57
1367,PER12,74
1367,PER13,87
1367,PER14,88
1367,PER15,89
1367,PER16,111
1367,PER17,131
1367,PER18,153
1367,PER19,188
1367,PER20,201
1367,PER21,180
1367,PER22,153
1367,PER23,135
1367,PER24,123
1367,PER25,115
1367,PER26,109
1367,PER27,100
1367,PER28,94
1367,PER29,96
1367,PER30,94
1367,PER31,95
1367,PER32,91
1367,PER33,74
1367,PER34,60
1367,PER35,54
1367,PER36,45
1367,PER37,27
1367,PER38,21
1367,PER39,14
1367,PER40,14
1367,PER41,12
1367,PER42,9
1367,PER43,11
1367,PER44,11
1367,PER45,10
1367,PER46,7
1367,PER47,4
1367,PER48,3
1368,PER01,14
1368,PER02,41
1368,PER03,81
1368,PER04,145
1368,PER05,231
1368,PER06,392
1368,PER07,703
1368,PER08,1120
1368,PER09,1645
1368,PER10,2135
1368,PER11,2567
1368,PER12,2844
1368,PER13,3021
1368,PER14,3117
1368,PER15,3240
1368,PER16,3337
1368,PER17,3435
1368,PER18,3503
1368,PER19,3486
1368,PER20,3447
1368,PER21,3428
1368,PER22,3395
1368,PER23,3396
1368,PER24,3323
1368,PER25,3286
1368,PER26,3204
1368,PER27,3118
1368,PER28,2869
1368,PER29,2668
1368,PER30,2376
1368,PER31,2050
1368,PER32,1656
1368,PER33,1398
1368,PER34,1135
1368,PER35,907
1368,PER36,703
1368,PER37,544
1368,PER38,433
1368,PER39,366
1368,PER40,247
1368,PER41,171
1368,PER42,132
1368,PER43,87
1368,PER44,57
1368,PER45,41
1368,PER46,26
1368,PER47,25
1368,PER48,9
1369,PER01,0
1369,PER02,1
1369,PER03,2
1369,PER04,2
1369,PER05,4
1369,PER06,6
1369,PER07,8
1369,PER08,6
1369,PER09,11
1369,PER10,20
1369,PER11,28
1369,PER12,30
1369,PER13,31
1369,PER14,28
1369,PER15,38
1369,PER16,36
1369,PER17,36
1369,PER18,58
1369,PER19,76
1369,PER20,84
1369,PER21,72
1369,PER22,59
1369,PER23,50
1369,PER24,40
1369,PER25,34
1369,PER26,24
1369,PER27,26
1369,PER28,27
1369,PER29,27
1369,PER30,24
1369,PER31,23
1369,PER32,20
1369,PER33,23
1369,PER34,23
1369,PER35,23
1369,PER36,14
1369,PER37,9
1369,PER38,4
1369,PER39,2
1369,PER40,3
1369,PER41,3
1369,PER42,1
1369,PER43,3
1369,PER44,4
1369,PER45,2
1369,PER46,2
1369,PER47,2
1369,PER48,1
1370,PER01,1
1370,PER02,5
1370,PER03,8
1370,PER04,7
1370,PER05,17
1370,PER06,32
1370,PER07,67
1370,PER08,119
1370,PER09,179
1370,PER10,258
1370,PER11,307
1370,PER12,312
1370,PER13,334
1370,PER14,354
1370,PER15,383
1370,PER16,387
1370,PER17,413
1370,PER18,460
1370,PER19,502
1370,PER20,496
1370,PER21,480
1370,PER22,447
1370,PER23,447
1370,PER24,443
1370,PER25,429
1370,PER26,418
1370,PER27,392
1370,PER28,359
1370,PER29,334
1370,PER30,332
1370,PER31,286
1370,PER32,239
1370,PER33,225
1370,PER34,199
1370,PER35,167
1370,PER36,136
1370,PER37,98
1370,PER38,78
1370,PER39,56
1370,PER40,37
1370,PER41,25
1370,PER42,23
1370,PER43,25
1370,PER44,20
1370,PER45,11
1370,PER46,4
1370,PER47,7
1370,PER48,9
1371,PER01,3
1371,PER02,10
1371,PER03,18
1371,PER04,43
1371,PER05,61
1371,PER06,103
1371,PER07,196
1371,PER08,324
1371,PER09,465
1371,PER10,593
1371,PER11,731
1371,PER12,823
1371,PER13,910
1371,PER14,947
1371,PER15,1017
1371,PER16,1031
1371,PER17,1062
1371,PER18,1134
1371,PER19,1176
1371,PER20,1176
1371,PER21,1173
1371,PER22,1130
1371,PER23,1102
1371,PER24,1077
1371,PER25,1026
1371,PER26,960
1371,PER27,900
1371,PER28,825
1371,PER29,770
1371,PER30,679
1371,PER31,541
1371,PER32,477
1371,PER33,386
1371,PER34,312
1371,PER35,239
1371,PER36,189
1371,PER37,135
1371,PER38,93
1371,PER39,68
1371,PER40,45
1371,PER41,39
1371,PER42,33
1371,PER43,28
1371,PER44,16
1371,PER45,15
1371,PER46,8
1371,PER47,8
1371,PER48,5
1372,PER01,1
1372,PER02,8
1372,PER03,16
1372,PER04,26
1372,PER05,50
1372,PER06,94
1372,PER07,163
1372,PER08,269
1372,PER09,427
1372,PER10,562
1372,PER11,639
1372,PER12,712
1372,PER13,745
1372,PER14,789
1372,PER15,829
1372,PER16,859
1372,PER17,903
1372,PER18,976
1372,PER19,996
1372,PER20,990
1372,PER21,984
1372,PER22,937
1372,PER23,906
1372,PER24,887
1372,PER25,882
1372,PER26,861
1372,PER27,805
1372,PER28,758
1372,PER29,705
1372,PER30,587
1372,PER31,497
1372,PER32,435
1372,PER33,352
1372,PER34,289
1372,PER35,243
1372,PER36,198
1372,PER37,143
1372,PER38,119
1372,PER39,95
1372,PER40,63
1372,PER41,42
1372,PER42,36
1372,PER43,24
1372,PER44,20
1372,PER45,14
1372,PER46,10
1372,PER47,9
1372,PER48,6
1373,PER01,10
1373,PER02,19
1373,PER03,31
1373,PER04,43
1373,PER05,96
1373,PER06,179
1373,PER07,325
1373,PER08,540
1373,PER09,795
1373,PER10,1036
1373,PER11,1243
1373,PER12,1342
1373,PER13,1415
1373,PER14,1484
1373,PER15,1510
1373,PER16,1565
1373,PER17,1609
1373,PER18,1690
1373,PER19,1685
1373,PER20,1701
1373,PER21,1706
1373,PER22,1698
1373,PER23,1671
1373,PER24,1634
1373,PER25,1573
1373,PER26,1518
1373,PER27,1473
1373,PER28,1369
1373,PER29,1279
1373,PER30,1113
1373,PER31,913
1373,PER32,750
1373,PER33,603
1373,PER34,508
1373,PER35,411
1373,PER36,316
1373,PER37,254
1373,PER38,173
1373,PER39,140
1373,PER40,97
1373,PER41,76
1373,PER42,43
1373,PER43,28
1373,PER44,19
1373,PER45,16
1373,PER46,12
1373,PER47,5
1373,PER48,4
1374,PER01,4
1374,PER02,9
1374,PER03,12
1374,PER04,22
1374,PER05,43
1374,PER06,72
1374,PER07,121
1374,PER08,189
1374,PER09,248
1374,PER10,320
1374,PER11,385
1374,PER12,457
1374,PER13,517
1374,PER14,540
1374,PER15,592
1374,PER16,642
1374,PER17,700
1374,PER18,793
1374,PER19,837
1374,PER20,838
1374,PER21,827
1374,PER22,804
1374,PER23,787
1374,PER24,735
1374,PER25,705
1374,PER26,682
1374,PER27,640
1374,PER28,626
1374,PER29,587
1374,PER30,596
1374,PER31,505
1374,PER32,454
1374,PER33,423
1374,PER34,344
1374,PER35,307
1374,PER36,273
1374,PER37,209
1374,PER38,127
1374,PER39,83
1374,PER40,59
1374,PER41,37
1374,PER42,37
1374,PER43,28
1374,PER44,24
1374,PER45,20
1374,PER46,14
1374,PER47,7
1374,PER48,4
1375,PER01,2
1375,PER02,2
1375,PER03,4
1375,PER04,11
1375,PER05,14
1375,PER06,20
1375,PER07,39
1375,PER08,60
1375,PER09,85
1375,PER10,119
1375,PER11,151
1375,PER12,173
1375,PER13,202
1375,PER14,224
1375,PER15,243
1375,PER16,263
1375,PER17,298
1375,PER18,336
1375,PER19,403
1375,PER20,377
1375,PER21,357
1375,PER22,350
1375,PER23,322
1375,PER24,308
1375,PER25,279
1375,PER26,270
1375,PER27,253
1375,PER28,241
1375,PER29,249
1375,PER30,258
1375,PER31,247
1375,PER32,214
1375,PER33,202
1375,PER34,173
1375,PER35,148
1375,PER36,118
1375,PER37,84
1375,PER38,49
1375,PER39,31
1375,PER40,19
1375,PER41,19
1375,PER42,15
1375,PER43,18
1375,PER44,9
1375,PER45,4
1375,PER46,4
1375,PER47,3
1375,PER48,2
1376,PER01,5
1376,PER02,12
1376,PER03,18
1376,PER04,34
1376,PER05,57
1376,PER06,81
1376,PER07,178
1376,PER08,537
1376,PER09,1370
1376,PER10,2305
1376,PER11,2740
1376,PER12,2869
1376,PER13,2952
1376,PER14,2985
1376,PER15,3035
1376,PER16,3092
1376,PER17,3122
1376,PER18,3225
1376,PER19,3230
1376,PER20,3215
1376,PER21,3171
1376,PER22,3081
1376,PER23,3024
1376,PER24,2957
1376,PER25,2613
1376,PER26,2322
1376,PER27,1874
1376,PER28,1477
1376,PER29,1195
1376,PER30,1060
1376,PER31,958
1376,PER32,876
1376,PER33,776
1376,PER34,645
1376,PER35,525
1376,PER36,437
1376,PER37,350
1376,PER38,272
1376,PER39,214
1376,PER40,159
1376,PER41,130
1376,PER42,101
1376,PER43,68
1376,PER44,45
1376,PER45,37
1376,PER46,27
1376,PER47,24
1376,PER48,12
1377,PER01,1
1377,PER02,2
1377,PER03,3
1377,PER04,9
1377,PER05,17
1377,PER06,26
1377,PER07,49
1377,PER08,77
1377,PER09,88
1377,PER10,125
1377,PER11,152
1377,PER12,163
1377,PER13,191
1377,PER14,201
1377,PER15,218
1377,PER16,206
1377,PER17,241
1377,PER18,297
1377,PER19,333
1377,PER20,352
1377,PER21,324
1377,PER22,294
1377,PER23,292
1377,PER24,266
1377,PER25,264
1377,PER26,262
1377,PER27,253
1377,PER28,250
1377,PER29,292
1377,PER30,302
1377,PER31,306
1377,PER32,299
1377,PER33,274
1377,PER34,241
1377,PER35,189
1377,PER36,164
1377,PER37,125
1377,PER38,87
1377,PER39,85
1377,PER40,54
1377,PER41,40
1377,PER42,27
1377,PER43,13
1377,PER44,5
1377,PER45,1
1377,PER46,0
1377,PER47,1
1377,PER48,1
1378,PER01,1
1378,PER02,1
1378,PER03,4
1378,PER04,10
1378,PER05,21
1378,PER06,47
1378,PER07,63
1378,PER08,100
1378,PER09,131
1378,PER10,201
1378,PER11,241
1378,PER12,259
1378,PER13,273
1378,PER14,271
1378,PER15,295
1378,PER16,312
1378,PER17,350
1378,PER18,403
1378,PER19,416
1378,PER20,418
1378,PER21,375
1378,PER22,365
1378,PER23,361
1378,PER24,350
1378,PER25,344
1378,PER26,348
1378,PER27,335
1378,PER28,355
1378,PER29,395
1378,PER30,415
1378,PER31,405
1378,PER32,387
1378,PER33,353
1378,PER34,323
1378,PER35,306
1378,PER36,247
1378,PER37,200
1378,PER38,166
1378,PER39,115
1378,PER40,90
1378,PER41,62
1378,PER42,43
1378,PER43,28
1378,PER44,19
1378,PER45,13
1378,PER46,8
1378,PER47,5
1378,PER48,3
1379,PER01,5
1379,PER02,17
1379,PER03,27
1379,PER04,44
1379,PER05,76
1379,PER06,133
1379,PER07,258
1379,PER08,520
1379,PER09,1057
1379,PER10,1558
1379,PER11,1867
1379,PER12,1973
1379,PER13,2053
1379,PER14,2098
1379,PER15,2141
1379,PER16,2186
1379,PER17,2222
1379,PER18,2277
1379,PER19,2329
1379,PER20,2348
1379,PER21,2306
1379,PER22,2287
1379,PER23,2271
1379,PER24,2277
1379,PER25,2094
1379,PER26,1929
1379,PER27,1743
1379,PER28,1527
1379,PER29,1349
1379,PER30,1230
1379,PER31,1077
1379,PER32,998
1379,PER33,851
1379,PER34,720
1379,PER35,582
1379,PER36,476
1379,PER37,373
1379,PER38,299
1379,PER39,226
1379,PER40,161
1379,PER41,117
1379,PER42,99
1379,PER43,56
1379,PER44,43
1379,PER45,38
1379,PER46,32
1379,PER47,24
1379,PER48,13
1380,PER01,16
1380,PER02,37
1380,PER03,64
1380,PER04,121
1380,PER05,259
1380,PER06,468
1380,PER07,831
1380,PER08,1379
1380,PER09,2095
1380,PER10,2744
1380,PER11,3210
1380,PER12,3529
1380,PER13,3781
1380,PER14,3909
1380,PER15,4003
1380,PER16,4063
1380,PER17,4132
1380,PER18,4211
1380,PER19,4127
1380,PER20,4109
1380,PER21,4178
1380,PER22,4226
1380,PER23,4200
1380,PER24,4179
1380,PER25,4057
1380,PER26,3980
1380,PER27,3819
1380,PER28,3514
1380,PER29,3224
1380,PER30,2785
1380,PER31,2287
1380,PER32,1761
1380,PER33,1447
1380,PER34,1208
1380,PER35,977
1380,PER36,769
1380,PER37,605
1380,PER38,475
1380,PER39,362
1380,PER40,278
1380,PER41,198
1380,PER42,151
1380,PER43,100
1380,PER44,67
1380,PER45,43
1380,PER46,32
1380,PER47,20
1380,PER48,8
1381,PER01,3
1381,PER02,9
1381,PER03,13
1381,PER04,19
1381,PER05,38
1381,PER06,52
1381,PER07,72
1381,PER08,128
1381,PER09,204
1381,PER10,280
1381,PER11,320
1381,PER12,351
1381,PER13,383
1381,PER14,404
1381,PER15,406
1381,PER16,432
1381,PER17,477
1381,PER18,528
1381,PER19,577
1381,PER20,575
1381,PER21,561
1381,PER22,532
1381,PER23,513
1381,PER24,495
1381,PER25,483
1381,PER26,504
1381,PER27,507
1381,PER28,495
1381,PER29,558
1381,PER30,564
1381,PER31,553
1381,PER32,539
1381,PER33,521
1381,PER34,485
1381,PER35,418
1381,PER36,348
1381,PER37,260
1381,PER38,186
1381,PER39,152
1381,PER40,106
1381,PER41,87
1381,PER42,53
1381,PER43,41
1381,PER44,26
1381,PER45,20
1381,PER46,14
1381,PER47,8
1381,PER48,4
1382,PER01,3
1382,PER02,9
1382,PER03,14
1382,PER04,19
1382,PER05,33
1382,PER06,55
1382,PER07,89
1382,PER08,122
1382,PER09,177
1382,PER10,251
1382,PER11,288
1382,PER12,319
1382,PER13,342
1382,PER14,365
1382,PER15,366
1382,PER16,380
1382,PER17,400
1382,PER18,417
1382,PER19,427
1382,PER20,450
1382,PER21,425
1382,PER22,399
1382,PER23,390
1382,PER24,373
1382,PER25,379
1382,PER26,372
1382,PER27,361
1382,PER28,345
1382,PER29,342
1382,PER30,333
1382,PER31,330
1382,PER32,319
1382,PER33,292
1382,PER34,261
1382,PER35,226
1382,PER36,190
1382,PER37,150
1382,PER38,121
1382,PER39,95
1382,PER40,53
1382,PER41,40
1382,PER42,37
1382,PER43,25
1382,PER44,15
1382,PER45,10
1382,PER46,4
1382,PER47,4
1382,PER48,4
1383,PER01,3
1383,PER02,8
1383,PER03,10
1383,PER04,16
1383,PER05,25
1383,PER06,46
1383,PER07,116
1383,PER08,464
1383,PER09,1146
1383,PER10,1971
1383,PER11,2353
1383,PER12,2436
1383,PER13,2469
1383,PER14,2485
1383,PER15,2505
1383,PER16,2514
1383,PER17,2535
1383,PER18,2532
1383,PER19,2549
1383,PER20,2541
1383,PER21,2529
1383,PER22,2486
1383,PER23,2471
1383,PER24,2434
1383,PER25,2052
1383,PER26,1785
1383,PER27,1381
1383,PER28,1042
1383,PER29,797
1383,PER30,677
1383,PER31,557
1383,PER32,449
1383,PER33,352
1383,PER34,261
1383,PER35,189
1383,PER36,151
1383,PER37,118
1383,PER38,87
1383,PER39,76
1383,PER40,61
1383,PER41,50
1383,PER42,44
1383,PER43,35
1383,PER44,28
1383,PER45,27
1383,PER46,23
1383,PER47,16
1383,PER48,10
1384,PER01,2
1384,PER02,7
1384,PER03,12
1384,PER04,12
1384,PER05,23
1384,PER06,40
1384,PER07,67
1384,PER08,131
1384,PER09,195
1384,PER10,244
1384,PER11,309
1384,PER12,360
1384,PER13,396
1384,PER14,403
1384,PER15,422
1384,PER16,436
1384,PER17,479
1384,PER18,552
1384,PER19,569
1384,PER20,575
1384,PER21,555
1384,PER22,532
1384,PER23,506
1384,PER24,462
1384,PER25,459
1384,PER26,451
1384,PER27,441
1384,PER28,458
1384,PER29,423
1384,PER30,402
1384,PER31,377
1384,PER32,318
1384,PER33,274
1384,PER34,231
1384,PER35,193
1384,PER36,147
1384,PER37,117
1384,PER38,83
1384,PER39,59
1384,PER40,36
1384,PER41,25
1384,PER42,16
1384,PER43,12
1384,PER44,6
1384,PER45,3
1384,PER46,2
1384,PER47,3
1384,PER48,3
1385,PER01,6
1385,PER02,14
1385,PER03,24
1385,PER04,45
1385,PER05,66
1385,PER06,130
1385,PER07,234
1385,PER08,381
1385,PER09,598
1385,PER10,850
1385,PER11,1059
1385,PER12,1147
1385,PER13,1251
1385,PER14,1319
1385,PER15,1342
1385,PER16,1375
1385,PER17,1428
1385,PER18,1483
1385,PER19,1509
1385,PER20,1535
1385,PER21,1537
1385,PER22,1464
1385,PER23,1482
1385,PER24,1460
1385,PER25,1394
1385,PER26,1329
1385,PER27,1269
1385,PER28,1173
1385,PER29,1095
1385,PER30,1040
1385,PER31,924
1385,PER32,776
1385,PER33,693
1385,PER34,587
1385,PER35,471
1385,PER36,369
1385,PER37,260
1385,PER38,207
1385,PER39,155
1385,PER40,113
1385,PER41,85
1385,PER42,63
1385,PER43,49
1385,PER44,29
1385,PER45,22
1385,PER46,19
1385,PER47,16
1385,PER48,8
1386,PER01,0
1386,PER02,0
1386,PER03,0
1386,PER04,2
1386,PER05,12
1386,PER06,23
1386,PER07,34
1386,PER08,59
1386,PER09,97
1386,PER10,144
1386,PER11,183
1386,PER12,206
1386,PER13,235
1386,PER14,252
1386,PER15,254
1386,PER16,268
1386,PER17,301
1386,PER18,357
1386,PER19,397
1386,PER20,401
1386,PER21,387
1386,PER22,359
1386,PER23,337
1386,PER24,317
1386,PER25,308
1386,PER26,272
1386,PER27,255
1386,PER28,235
1386,PER29,217
1386,PER30,183
1386,PER31,149
1386,PER32,138
1386,PER33,108
1386,PER34,82
1386,PER35,61
1386,PER36,52
1386,PER37,37
1386,PER38,24
1386,PER39,27
1386,PER40,20
1386,PER41,17
1386,PER42,7
1386,PER43,4
1386,PER44,3
1386,PER45,3
1386,PER46,3
1386,PER47,3
1386,PER48,2
1387,PER01,2
1387,PER02,7
1387,PER03,11
1387,PER04,15
1387,PER05,24
1387,PER06,48
1387,PER07,104
1387,PER08,191
1387,PER09,319
1387,PER10,417
1387,PER11,509
1387,PER12,523
1387,PER13,543
1387,PER14,563
1387,PER15,581
1387,PER16,586
1387,PER17,607
1387,PER18,665
1387,PER19,725
1387,PER20,714
1387,PER21,691
1387,PER22,643
1387,PER23,641
1387,PER24,630
1387,PER25,618
1387,PER26,596
1387,PER27,577
1387,PER28,538
1387,PER29,469
1387,PER30,461
1387,PER31,394
1387,PER32,328
1387,PER33,273
1387,PER34,225
1387,PER35,165
1387,PER36,134
1387,PER37,88
1387,PER38,77
1387,PER39,55
1387,PER40,42
1387,PER41,22
1387,PER42,14
1387,PER43,11
1387,PER44,8
1387,PER45,5
1387,PER46,0
1387,PER47,0
1387,PER48,0
1388,PER01,24
1388,PER02,55
1388,PER03,86
1388,PER04,163
1388,PER05,335
1388,PER06,662
1388,PER07,1168
1388,PER08,1783
1388,PER09,2666
1388,PER10,3420
1388,PER11,4050
1388,PER12,4523
1388,PER13,4760
1388,PER14,4955
1388,PER15,5147
1388,PER16,5217
1388,PER17,5325
1388,PER18,5431
1388,PER19,5343
1388,PER20,5296
1388,PER21,5413
1388,PER22,5475
1388,PER23,5464
1388,PER24,5420
1388,PER25,5290
1388,PER26,5150
1388,PER27,4870
1388,PER28,4512
1388,PER29,4107
1388,PER30,3591
1388,PER31,3003
1388,PER32,2479
1388,PER33,1996
1388,PER34,1624
1388,PER35,1297
1388,PER36,1012
1388,PER37,760
1388,PER38,594
1388,PER39,439
1388,PER40,309
1388,PER41,232
1388,PER42,179
1388,PER43,134
1388,PER44,100
1388,PER45,72
1388,PER46,47
1388,PER47,31
1388,PER48,8
1390,PER01,4
1390,PER02,6
1390,PER03,16
1390,PER04,27
1390,PER05,54
1390,PER06,83
1390,PER07,129
1390,PER08,178
1390,PER09,223
1390,PER10,252
1390,PER11,284
1390,PER12,309
1390,PER13,340
1390,PER14,347
1390,PER15,355
1390,PER16,360
1390,PER17,361
1390,PER18,386
1390,PER19,381
1390,PER20,385
1390,PER21,381
1390,PER22,383
1390,PER23,368
1390,PER24,360
1390,PER25,353
1390,PER26,332
1390,PER27,311
1390,PER28,276
