PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
ALL,10,UNIVERSITY,29266
ALL,10,WORK,1188772
ALL,10,WORK SUB-TOUR,9660
ALL,11,EATOUT,35704
ALL,11,ESCORT,280426
ALL,11,HOME,4439884
ALL,11,OTHER DISCRETIONARY,105636
ALL,11,OTHER MAINTENANCE,177956
ALL,11,SCHOOL,927743
ALL,11,SHOPPING,99810
ALL,11,SOCIAL,37323
ALL,11,UNIVERSITY,41248
ALL,11,WORK,1404721
ALL,11,WORK SUB-TOUR,13611
ALL,12,EATOUT,36720
ALL,12,ESCORT,207062
ALL,12,HOME,3956081
ALL,12,OTHER DISCRETIONARY,130481
ALL,12,OTHER MAINTENANCE,202054
ALL,12,SCHOOL,980604
ALL,12,SHOPPING,117471
ALL,12,SOCIAL,41032
ALL,12,UNIVERSITY,49024
ALL,12,WORK,1560039
ALL,12,WORK SUB-TOUR,18705
ALL,13,EATOUT,40885
ALL,13,ESCORT,147484
ALL,13,HOME,3674953
ALL,13,OTHER DISCRETIONARY,161740
ALL,13,OTHER MAINTENANCE,232306
ALL,13,SCHOOL,1006078
ALL,13,SHOPPING,149590
ALL,13,SOCIAL,52554
ALL,13,UNIVERSITY,57112
ALL,13,WORK,1667332
ALL,13,WORK SUB-TOUR,25405
ALL,14,EATOUT,43601
ALL,14,ESCORT,118156
ALL,14,HOME,3449503
ALL,14,OTHER DISCRETIONARY,183169
ALL,14,OTHER MAINTENANCE,255421
ALL,14,SCHOOL,1019128
ALL,14,SHOPPING,177703
ALL,14,SOCIAL,61537
ALL,14,UNIVERSITY,62411
ALL,14,WORK,1728600
ALL,14,WORK SUB-TOUR,34965
ALL,15,EATOUT,46678
ALL,15,ESCORT,107119
ALL,15,HOME,3310138
ALL,15,OTHER DISCRETIONARY,195145
ALL,15,OTHER MAINTENANCE,293899
ALL,15,SCHOOL,1026275
ALL,15,SHOPPING,222713
ALL,15,SOCIAL,69985
ALL,15,UNIVERSITY,66801
ALL,15,WORK,1770104
ALL,15,WORK SUB-TOUR,50751
ALL,16,EATOUT,48801
ALL,16,ESCORT,102058
ALL,16,HOME,3175916
ALL,16,OTHER DISCRETIONARY,194594
ALL,16,OTHER MAINTENANCE,307596
ALL,16,SCHOOL,1029694
ALL,16,SHOPPING,253726
ALL,16,SOCIAL,76584
ALL,16,UNIVERSITY,70408
ALL,16,WORK,1797729
ALL,16,WORK SUB-TOUR,75929
ALL,17,EATOUT,59101
ALL,17,ESCORT,101570
ALL,17,HOME,3109409
ALL,17,OTHER DISCRETIONARY,189571
ALL,17,OTHER MAINTENANCE,315473
ALL,17,SCHOOL,1030171
ALL,17,SHOPPING,272959
ALL,17,SOCIAL,83495
ALL,17,UNIVERSITY,73603
ALL,17,WORK,1817283
ALL,17,WORK SUB-TOUR,133652
ALL,18,EATOUT,78416
ALL,18,ESCORT,104635
ALL,18,HOME,3060583
ALL,18,OTHER DISCRETIONARY,182409
ALL,18,OTHER MAINTENANCE,317667
ALL,18,SCHOOL,1027919
ALL,18,SHOPPING,285652
ALL,18,SOCIAL,89595
ALL,18,UNIVERSITY,76114
ALL,18,WORK,1822624
ALL,18,WORK SUB-TOUR,269765
ALL,19,EATOUT,94716
ALL,19,ESCORT,108274
ALL,19,HOME,3036837
ALL,19,OTHER DISCRETIONARY,173543
ALL,19,OTHER MAINTENANCE,316640
ALL,19,SCHOOL,1023203
ALL,19,SHOPPING,291972
ALL,19,SOCIAL,93633
ALL,19,UNIVERSITY,78073
ALL,19,WORK,1754342
ALL,19,WORK SUB-TOUR,394343
ALL,20,EATOUT,106856
ALL,20,ESCORT,112881
ALL,20,HOME,3031897
ALL,20,OTHER DISCRETIONARY,164432
ALL,20,OTHER MAINTENANCE,314708
ALL,20,SCHOOL,1016557
ALL,20,SHOPPING,290360
ALL,20,SOCIAL,97094
ALL,20,UNIVERSITY,79439
ALL,20,WORK,1740797
ALL,20,WORK SUB-TOUR,427546
ALL,21,EATOUT,104670
ALL,21,ESCORT,118825
ALL,21,HOME,3046345
ALL,21,OTHER DISCRETIONARY,157589
ALL,21,OTHER MAINTENANCE,316125
ALL,21,SCHOOL,1007277
ALL,21,SHOPPING,279967
ALL,21,SOCIAL,99834
ALL,21,UNIVERSITY,80201
ALL,21,WORK,1790176
ALL,21,WORK SUB-TOUR,330267
ALL,22,EATOUT,93177
ALL,22,ESCORT,129474
ALL,22,HOME,3057391
ALL,22,OTHER DISCRETIONARY,153124
ALL,22,OTHER MAINTENANCE,311519
ALL,22,SCHOOL,994370
ALL,22,SHOPPING,273453
ALL,22,SOCIAL,102820
ALL,22,UNIVERSITY,80404
ALL,22,WORK,1833334
ALL,22,WORK SUB-TOUR,217235
ALL,23,EATOUT,87533
ALL,23,ESCORT,168445
ALL,23,HOME,3081896
ALL,23,OTHER DISCRETIONARY,151648
ALL,23,OTHER MAINTENANCE,313038
ALL,23,SCHOOL,975988
ALL,23,SHOPPING,277261
ALL,23,SOCIAL,107724
ALL,23,UNIVERSITY,79539
ALL,23,WORK,1843280
ALL,23,WORK SUB-TOUR,147061
ALL,24,EATOUT,82618
ALL,24,ESCORT,214586
ALL,24,HOME,3169774
ALL,24,OTHER DISCRETIONARY,154499
ALL,24,OTHER MAINTENANCE,307275
ALL,24,SCHOOL,944716
ALL,24,SHOPPING,284474
ALL,24,SOCIAL,112710
ALL,24,UNIVERSITY,77906
ALL,24,WORK,1826913
ALL,24,WORK SUB-TOUR,98092
ALL,25,EATOUT,82991
ALL,25,ESCORT,202440
ALL,25,HOME,3367927
ALL,25,OTHER DISCRETIONARY,157866
ALL,25,OTHER MAINTENANCE,293074
ALL,25,SCHOOL,789917
ALL,25,SHOPPING,288932
ALL,25,SOCIAL,116150
ALL,25,UNIVERSITY,75286
ALL,25,WORK,1793641
ALL,25,WORK SUB-TOUR,73171
ALL,26,EATOUT,86690
ALL,26,ESCORT,203589
ALL,26,HOME,3590218
ALL,26,OTHER DISCRETIONARY,167435
ALL,26,OTHER MAINTENANCE,288795
ALL,26,SCHOOL,669701
ALL,26,SHOPPING,286442
ALL,26,SOCIAL,121549
ALL,26,UNIVERSITY,71238
ALL,26,WORK,1735977
ALL,26,WORK SUB-TOUR,53296
ALL,27,EATOUT,91781
ALL,27,ESCORT,193421
ALL,27,HOME,3862235
ALL,27,OTHER DISCRETIONARY,178341
ALL,27,OTHER MAINTENANCE,278729
ALL,27,SCHOOL,506190
ALL,27,SHOPPING,279510
ALL,27,SOCIAL,123749
ALL,27,UNIVERSITY,63045
ALL,27,WORK,1652159
ALL,27,WORK SUB-TOUR,37699
ALL,28,EATOUT,95652
ALL,28,ESCORT,178670
ALL,28,HOME,4173816
ALL,28,OTHER DISCRETIONARY,187650
ALL,28,OTHER MAINTENANCE,260107
ALL,28,SCHOOL,347770
ALL,28,SHOPPING,263315
ALL,28,SOCIAL,121309
ALL,28,UNIVERSITY,56927
ALL,28,WORK,1527287
ALL,28,WORK SUB-TOUR,26681
ALL,29,EATOUT,103268
ALL,29,ESCORT,161795
ALL,29,HOME,4462970
ALL,29,OTHER DISCRETIONARY,239975
ALL,29,OTHER MAINTENANCE,243932
ALL,29,SCHOOL,239945
ALL,29,SHOPPING,255442
ALL,29,SOCIAL,126906
ALL,29,UNIVERSITY,52983
ALL,29,WORK,1362871
ALL,29,WORK SUB-TOUR,18383
ALL,30,EATOUT,116138
ALL,30,ESCORT,150350
ALL,30,HOME,4686645
ALL,30,OTHER DISCRETIONARY,297361
ALL,30,OTHER MAINTENANCE,233404
ALL,30,SCHOOL,191427
ALL,30,SHOPPING,261440
ALL,30,SOCIAL,130910
ALL,30,UNIVERSITY,47714
ALL,30,WORK,1140992
ALL,30,WORK SUB-TOUR,12756
ALL,31,EATOUT,133139
ALL,31,ESCORT,135893
ALL,31,HOME,4928999
ALL,31,OTHER DISCRETIONARY,358225
ALL,31,OTHER MAINTENANCE,209937
ALL,31,SCHOOL,153559
ALL,31,SHOPPING,248014
ALL,31,SOCIAL,138228
ALL,31,UNIVERSITY,42344
ALL,31,WORK,889217
ALL,31,WORK SUB-TOUR,9163
ALL,32,EATOUT,147274
ALL,32,ESCORT,120748
ALL,32,HOME,5135423
ALL,32,OTHER DISCRETIONARY,407951
ALL,32,OTHER MAINTENANCE,202245
ALL,32,SCHOOL,115932
ALL,32,SHOPPING,226244
ALL,32,SOCIAL,142844
ALL,32,UNIVERSITY,37178
ALL,32,WORK,667331
ALL,32,WORK SUB-TOUR,6930
ALL,33,EATOUT,159829
ALL,33,ESCORT,115674
ALL,33,HOME,5255327
ALL,33,OTHER DISCRETIONARY,422766
ALL,33,OTHER MAINTENANCE,187965
ALL,33,SCHOOL,85616
ALL,33,SHOPPING,214697
ALL,33,SOCIAL,146813
ALL,33,UNIVERSITY,34692
ALL,33,WORK,492103
ALL,33,WORK SUB-TOUR,5718
ALL,34,EATOUT,158007
ALL,34,ESCORT,105191
ALL,34,HOME,5402114
ALL,34,OTHER DISCRETIONARY,392960
ALL,34,OTHER MAINTENANCE,160097
ALL,34,SCHOOL,61967
ALL,34,SHOPPING,188170
ALL,34,SOCIAL,139604
ALL,34,UNIVERSITY,31503
ALL,34,WORK,371143
ALL,34,WORK SUB-TOUR,5092
ALL,35,EATOUT,142490
ALL,35,ESCORT,90177
ALL,35,HOME,5582315
ALL,35,OTHER DISCRETIONARY,333903
ALL,35,OTHER MAINTENANCE,136248
ALL,35,SCHOOL,44508
ALL,35,SHOPPING,162956
ALL,35,SOCIAL,128725
ALL,35,UNIVERSITY,27812
ALL,35,WORK,284460
ALL,35,WORK SUB-TOUR,4891
ALL,36,EATOUT,110885
ALL,36,ESCORT,73743
ALL,36,HOME,5791286
ALL,36,OTHER DISCRETIONARY,255533
ALL,36,OTHER MAINTENANCE,109765
ALL,36,SCHOOL,32129
ALL,36,SHOPPING,132536
ALL,36,SOCIAL,113134
ALL,36,UNIVERSITY,22284
ALL,36,WORK,223850
ALL,36,WORK SUB-TOUR,4537
ALL,37,EATOUT,85227
ALL,37,ESCORT,56894
ALL,37,HOME,5997801
ALL,37,OTHER DISCRETIONARY,173570
ALL,37,OTHER MAINTENANCE,79715
ALL,37,SCHOOL,23867
ALL,37,SHOPPING,94691
ALL,37,SOCIAL,100518
ALL,37,UNIVERSITY,18928
ALL,37,WORK,177622
ALL,37,WORK SUB-TOUR,3902
ALL,38,EATOUT,65517
ALL,38,ESCORT,44498
ALL,38,HOME,6168864
ALL,38,OTHER DISCRETIONARY,117152
ALL,38,OTHER MAINTENANCE,60831
ALL,38,SCHOOL,18216
ALL,38,SHOPPING,62413
ALL,38,SOCIAL,86941
ALL,38,UNIVERSITY,16104
ALL,38,WORK,138671
ALL,38,WORK SUB-TOUR,3399
ALL,39,EATOUT,47050
ALL,39,ESCORT,34282
ALL,39,HOME,6298181
ALL,39,OTHER DISCRETIONARY,77178
ALL,39,OTHER MAINTENANCE,44412
ALL,39,SCHOOL,14518
ALL,39,SHOPPING,45827
ALL,39,SOCIAL,66804
ALL,39,UNIVERSITY,12696
ALL,39,WORK,107694
ALL,39,WORK SUB-TOUR,2741
ALL,40,EATOUT,31217
ALL,40,ESCORT,26151
ALL,40,HOME,6413551
ALL,40,OTHER DISCRETIONARY,45122
ALL,40,OTHER MAINTENANCE,33598
ALL,40,SCHOOL,12030
ALL,40,SHOPPING,30259
ALL,40,SOCIAL,47032
ALL,40,UNIVERSITY,8993
ALL,40,WORK,80928
ALL,40,WORK SUB-TOUR,2131
ALL,41,EATOUT,19159
ALL,41,ESCORT,20233
ALL,41,HOME,6492276
ALL,41,OTHER DISCRETIONARY,28898
ALL,41,OTHER MAINTENANCE,24790
ALL,41,SCHOOL,10449
ALL,41,SHOPPING,20606
ALL,41,SOCIAL,34651
ALL,41,UNIVERSITY,6861
ALL,41,WORK,58169
ALL,41,WORK SUB-TOUR,1562
ALL,42,EATOUT,14793
ALL,42,ESCORT,16323
ALL,42,HOME,6546607
ALL,42,OTHER DISCRETIONARY,17237
ALL,42,OTHER MAINTENANCE,20052
ALL,42,SCHOOL,9165
ALL,42,SHOPPING,14861
ALL,42,SOCIAL,24248
ALL,42,UNIVERSITY,4439
ALL,42,WORK,40501
ALL,42,WORK SUB-TOUR,1092
ALL,43,EATOUT,10914
ALL,43,ESCORT,13829
ALL,43,HOME,6588851
ALL,43,OTHER DISCRETIONARY,9975
ALL,43,OTHER MAINTENANCE,15303
ALL,43,SCHOOL,8151
ALL,43,SHOPPING,11654
ALL,43,SOCIAL,16895
ALL,43,UNIVERSITY,2313
ALL,43,WORK,25754
ALL,43,WORK SUB-TOUR,773
ALL,44,EATOUT,7718
ALL,44,ESCORT,12486
ALL,44,HOME,6613759
ALL,44,OTHER DISCRETIONARY,6586
ALL,44,OTHER MAINTENANCE,11517
ALL,44,SCHOOL,7325
ALL,44,SHOPPING,9906
ALL,44,SOCIAL,11891
ALL,44,UNIVERSITY,1249
ALL,44,WORK,17426
ALL,44,WORK SUB-TOUR,502
ALL,45,EATOUT,4784
ALL,45,ESCORT,11156
ALL,45,HOME,6634683
ALL,45,OTHER DISCRETIONARY,3777
ALL,45,OTHER MAINTENANCE,9269
ALL,45,SCHOOL,6349
ALL,45,SHOPPING,7244
ALL,45,SOCIAL,8463
ALL,45,UNIVERSITY,874
ALL,45,WORK,10817
ALL,45,WORK SUB-TOUR,334
ALL,46,EATOUT,4028
ALL,46,ESCORT,9726
ALL,46,HOME,6648609
ALL,46,OTHER DISCRETIONARY,2265
ALL,46,OTHER MAINTENANCE,7186
ALL,46,SCHOOL,5153
ALL,46,SHOPPING,5663
ALL,46,SOCIAL,4866
ALL,46,UNIVERSITY,544
ALL,46,WORK,7339
ALL,46,WORK SUB-TOUR,215
ALL,47,EATOUT,3108
ALL,47,ESCORT,7687
ALL,47,HOME,6659599
ALL,47,OTHER DISCRETIONARY,1142
ALL,47,OTHER MAINTENANCE,4963
ALL,47,SCHOOL,3704
ALL,47,SHOPPING,3632
ALL,47,SOCIAL,3518
ALL,47,UNIVERSITY,47
ALL,47,WORK,5475
ALL,47,WORK SUB-TOUR,93
ALL,48,EATOUT,1927
ALL,48,ESCORT,4134
ALL,48,HOME,6670878
ALL,48,OTHER DISCRETIONARY,733
ALL,48,OTHER MAINTENANCE,2597
ALL,48,SCHOOL,1986
ALL,48,SHOPPING,1761
ALL,48,SOCIAL,2194
ALL,48,UNIVERSITY,28
ALL,48,WORK,2994
ALL,48,WORK SUB-TOUR,101
CHILD TOO YOUNG FOR SCHOOL,1,EATOUT,5
CHILD TOO YOUNG FOR SCHOOL,1,ESCORT,97
CHILD TOO YOUNG FOR SCHOOL,1,HOME,472832
CHILD TOO YOUNG FOR SCHOOL,1,OTHER DISCRETIONARY,79
CHILD TOO YOUNG FOR SCHOOL,1,OTHER MAINTENANCE,241
CHILD TOO YOUNG FOR SCHOOL,1,SCHOOL,108
CHILD TOO YOUNG FOR SCHOOL,1,SHOPPING,101
CHILD TOO YOUNG FOR SCHOOL,1,SOCIAL,43
CHILD TOO YOUNG FOR SCHOOL,2,EATOUT,28
CHILD TOO YOUNG FOR SCHOOL,2,ESCORT,184
CHILD TOO YOUNG FOR SCHOOL,2,HOME,472267
CHILD TOO YOUNG FOR SCHOOL,2,OTHER DISCRETIONARY,165
CHILD TOO YOUNG FOR SCHOOL,2,OTHER MAINTENANCE,481
CHILD TOO YOUNG FOR SCHOOL,2,SCHOOL,180
CHILD TOO YOUNG FOR SCHOOL,2,SHOPPING,202
CHILD TOO YOUNG FOR SCHOOL,2,SOCIAL,138
CHILD TOO YOUNG FOR SCHOOL,3,EATOUT,31
CHILD TOO YOUNG FOR SCHOOL,3,ESCORT,237
CHILD TOO YOUNG FOR SCHOOL,3,HOME,471808
CHILD TOO YOUNG FOR SCHOOL,3,OTHER DISCRETIONARY,329
CHILD TOO YOUNG FOR SCHOOL,3,OTHER MAINTENANCE,685
CHILD TOO YOUNG FOR SCHOOL,3,SCHOOL,222
CHILD TOO YOUNG FOR SCHOOL,3,SHOPPING,267
CHILD TOO YOUNG FOR SCHOOL,3,SOCIAL,193
CHILD TOO YOUNG FOR SCHOOL,4,EATOUT,354
CHILD TOO YOUNG FOR SCHOOL,4,ESCORT,352
CHILD TOO YOUNG FOR SCHOOL,4,HOME,471485
CHILD TOO YOUNG FOR SCHOOL,4,OTHER DISCRETIONARY,609
CHILD TOO YOUNG FOR SCHOOL,4,OTHER MAINTENANCE,1004
CHILD TOO YOUNG FOR SCHOOL,4,SCHOOL,262
CHILD TOO YOUNG FOR SCHOOL,4,SHOPPING,314
CHILD TOO YOUNG FOR SCHOOL,4,SOCIAL,307
CHILD TOO YOUNG FOR SCHOOL,5,EATOUT,618
CHILD TOO YOUNG FOR SCHOOL,5,ESCORT,571
CHILD TOO YOUNG FOR SCHOOL,5,HOME,470782
CHILD TOO YOUNG FOR SCHOOL,5,OTHER DISCRETIONARY,1740
CHILD TOO YOUNG FOR SCHOOL,5,OTHER MAINTENANCE,1535
CHILD TOO YOUNG FOR SCHOOL,5,SCHOOL,298
CHILD TOO YOUNG FOR SCHOOL,5,SHOPPING,364
CHILD TOO YOUNG FOR SCHOOL,5,SOCIAL,509
CHILD TOO YOUNG FOR SCHOOL,6,EATOUT,761
CHILD TOO YOUNG FOR SCHOOL,6,ESCORT,1102
CHILD TOO YOUNG FOR SCHOOL,6,HOME,469363
CHILD TOO YOUNG FOR SCHOOL,6,OTHER DISCRETIONARY,2641
CHILD TOO YOUNG FOR SCHOOL,6,OTHER MAINTENANCE,2349
CHILD TOO YOUNG FOR SCHOOL,6,SCHOOL,306
CHILD TOO YOUNG FOR SCHOOL,6,SHOPPING,485
CHILD TOO YOUNG FOR SCHOOL,6,SOCIAL,713
CHILD TOO YOUNG FOR SCHOOL,7,EATOUT,765
CHILD TOO YOUNG FOR SCHOOL,7,ESCORT,2270
CHILD TOO YOUNG FOR SCHOOL,7,HOME,468744
CHILD TOO YOUNG FOR SCHOOL,7,OTHER DISCRETIONARY,3254
CHILD TOO YOUNG FOR SCHOOL,7,OTHER MAINTENANCE,3395
CHILD TOO YOUNG FOR SCHOOL,7,SCHOOL,4550
CHILD TOO YOUNG FOR SCHOOL,7,SHOPPING,776
CHILD TOO YOUNG FOR SCHOOL,7,SOCIAL,1009
CHILD TOO YOUNG FOR SCHOOL,8,EATOUT,765
CHILD TOO YOUNG FOR SCHOOL,8,ESCORT,5777
CHILD TOO YOUNG FOR SCHOOL,8,HOME,464648
CHILD TOO YOUNG FOR SCHOOL,8,OTHER DISCRETIONARY,3680
CHILD TOO YOUNG FOR SCHOOL,8,OTHER MAINTENANCE,4770
CHILD TOO YOUNG FOR SCHOOL,8,SCHOOL,24159
CHILD TOO YOUNG FOR SCHOOL,8,SHOPPING,1485
CHILD TOO YOUNG FOR SCHOOL,8,SOCIAL,1439
CHILD TOO YOUNG FOR SCHOOL,9,EATOUT,951
CHILD TOO YOUNG FOR SCHOOL,9,ESCORT,16341
CHILD TOO YOUNG FOR SCHOOL,9,HOME,444917
CHILD TOO YOUNG FOR SCHOOL,9,OTHER DISCRETIONARY,4378
CHILD TOO YOUNG FOR SCHOOL,9,OTHER MAINTENANCE,7035
CHILD TOO YOUNG FOR SCHOOL,9,SCHOOL,76913
CHILD TOO YOUNG FOR SCHOOL,9,SHOPPING,3292
CHILD TOO YOUNG FOR SCHOOL,9,SOCIAL,2788
CHILD TOO YOUNG FOR SCHOOL,10,EATOUT,1129
CHILD TOO YOUNG FOR SCHOOL,10,ESCORT,27664
CHILD TOO YOUNG FOR SCHOOL,10,HOME,384613
CHILD TOO YOUNG FOR SCHOOL,10,OTHER DISCRETIONARY,5468
CHILD TOO YOUNG FOR SCHOOL,10,OTHER MAINTENANCE,8546
CHILD TOO YOUNG FOR SCHOOL,10,SCHOOL,139462
CHILD TOO YOUNG FOR SCHOOL,10,SHOPPING,5161
CHILD TOO YOUNG FOR SCHOOL,10,SOCIAL,4198
CHILD TOO YOUNG FOR SCHOOL,11,EATOUT,1174
CHILD TOO YOUNG FOR SCHOOL,11,ESCORT,24529
CHILD TOO YOUNG FOR SCHOOL,11,HOME,312104
CHILD TOO YOUNG FOR SCHOOL,11,OTHER DISCRETIONARY,6904
CHILD TOO YOUNG FOR SCHOOL,11,OTHER MAINTENANCE,8823
CHILD TOO YOUNG FOR SCHOOL,11,SCHOOL,170622
CHILD TOO YOUNG FOR SCHOOL,11,SHOPPING,5268
CHILD TOO YOUNG FOR SCHOOL,11,SOCIAL,4745
CHILD TOO YOUNG FOR SCHOOL,12,EATOUT,1011
CHILD TOO YOUNG FOR SCHOOL,12,ESCORT,16916
CHILD TOO YOUNG FOR SCHOOL,12,HOME,278176
CHILD TOO YOUNG FOR SCHOOL,12,OTHER DISCRETIONARY,8466
CHILD TOO YOUNG FOR SCHOOL,12,OTHER MAINTENANCE,8349
CHILD TOO YOUNG FOR SCHOOL,12,SCHOOL,179496
CHILD TOO YOUNG FOR SCHOOL,12,SHOPPING,4703
CHILD TOO YOUNG FOR SCHOOL,12,SOCIAL,4540
CHILD TOO YOUNG FOR SCHOOL,13,EATOUT,1002
CHILD TOO YOUNG FOR SCHOOL,13,ESCORT,12054
CHILD TOO YOUNG FOR SCHOOL,13,HOME,266996
CHILD TOO YOUNG FOR SCHOOL,13,OTHER DISCRETIONARY,10638
CHILD TOO YOUNG FOR SCHOOL,13,OTHER MAINTENANCE,9117
CHILD TOO YOUNG FOR SCHOOL,13,SCHOOL,183602
CHILD TOO YOUNG FOR SCHOOL,13,SHOPPING,4800
CHILD TOO YOUNG FOR SCHOOL,13,SOCIAL,5209
CHILD TOO YOUNG FOR SCHOOL,14,EATOUT,1008
CHILD TOO YOUNG FOR SCHOOL,14,ESCORT,10446
CHILD TOO YOUNG FOR SCHOOL,14,HOME,259171
CHILD TOO YOUNG FOR SCHOOL,14,OTHER DISCRETIONARY,12344
CHILD TOO YOUNG FOR SCHOOL,14,OTHER MAINTENANCE,10158
CHILD TOO YOUNG FOR SCHOOL,14,SCHOOL,185677
CHILD TOO YOUNG FOR SCHOOL,14,SHOPPING,5447
CHILD TOO YOUNG FOR SCHOOL,14,SOCIAL,5825
CHILD TOO YOUNG FOR SCHOOL,15,EATOUT,1023
CHILD TOO YOUNG FOR SCHOOL,15,ESCORT,9894
CHILD TOO YOUNG FOR SCHOOL,15,HOME,253975
CHILD TOO YOUNG FOR SCHOOL,15,OTHER DISCRETIONARY,13422
CHILD TOO YOUNG FOR SCHOOL,15,OTHER MAINTENANCE,11956
CHILD TOO YOUNG FOR SCHOOL,15,SCHOOL,186806
CHILD TOO YOUNG FOR SCHOOL,15,SHOPPING,7017
CHILD TOO YOUNG FOR SCHOOL,15,SOCIAL,6425
CHILD TOO YOUNG FOR SCHOOL,16,EATOUT,1021
CHILD TOO YOUNG FOR SCHOOL,16,ESCORT,9587
CHILD TOO YOUNG FOR SCHOOL,16,HOME,248876
CHILD TOO YOUNG FOR SCHOOL,16,OTHER DISCRETIONARY,13705
CHILD TOO YOUNG FOR SCHOOL,16,OTHER MAINTENANCE,12601
CHILD TOO YOUNG FOR SCHOOL,16,SCHOOL,187268
CHILD TOO YOUNG FOR SCHOOL,16,SHOPPING,8106
CHILD TOO YOUNG FOR SCHOOL,16,SOCIAL,6949
CHILD TOO YOUNG FOR SCHOOL,17,EATOUT,1458
CHILD TOO YOUNG FOR SCHOOL,17,ESCORT,9753
CHILD TOO YOUNG FOR SCHOOL,17,HOME,246859
CHILD TOO YOUNG FOR SCHOOL,17,OTHER DISCRETIONARY,13527
CHILD TOO YOUNG FOR SCHOOL,17,OTHER MAINTENANCE,13107
CHILD TOO YOUNG FOR SCHOOL,17,SCHOOL,187418
CHILD TOO YOUNG FOR SCHOOL,17,SHOPPING,8764
CHILD TOO YOUNG FOR SCHOOL,17,SOCIAL,7521
CHILD TOO YOUNG FOR SCHOOL,18,EATOUT,2219
CHILD TOO YOUNG FOR SCHOOL,18,ESCORT,10025
CHILD TOO YOUNG FOR SCHOOL,18,HOME,245482
